competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
39,20,10,112828,39,0,19,19,147,161330,161627,70200,112606,0,39
39,23,17,101112,39,0,18,19,248,161331,161628,0,113018,0,39
39,18,19,112885,39,0,19,20,402,161331,161629,70200,111651,0,39
39,21,26,111139,39,0,19,19,249,161331,161630,70200,112134,0,39
39,9,25,691,39,0,17,17,196,161331,161631,70200,687,0,39
39,24,6,689,39,0,20,20,430,161331,161632,70200,688,0,39
39,2,22,695,39,0,19,19,32,161331,161633,70200,113149,0,39
39,7,13,698,39,0,19,20,178,161331,161634,70200,114640,0,39
39,14,28,696,39,0,20,20,178,161331,161635,70200,114161,0,39
39,1,15,114162,39,0,19,20,193,161331,161636,70200,112893,0,39
39,8,4,112996,39,0,19,20,458,161331,161637,70200,694,0,39
39,11,12,111140,39,0,20,19,435,161331,161638,70200,111138,0,39
39,5,29,111928,39,0,19,20,32,161331,161639,70200,697,0,39
39,27,16,111144,39,0,20,19,341,161331,161640,70200,693,0,39
39,13,3,111065,39,0,20,19,32,161335,161650,70200,698,0,39
41,13,16,1757,41,0,11,12,34,161329,161927,68400,1756,0,41
41,6,2,919,41,0,13,11,249,161330,161929,68400,922,0,41
41,1,15,112199,41,0,11,12,228,161330,161930,68400,918,0,41
41,4,14,418,41,0,11,12,34,161330,161933,76500,417,0,41
41,8,5,300,41,0,11,11,249,161332,161934,54000,298,0,41
41,15,10,1463,41,0,11,11,34,161339,161940,61200,112199,0,41
56,15,8,433,56,0,12,12,176,161339,162175,50400,1439,0,56
56,7,1,320,56,0,13,12,179,161339,162176,59400,321,0,56
56,2,14,702,56,0,12,12,249,161340,162177,68400,710,0,56
56,11,9,700,56,0,13,12,179,161338,162178,54000,111705,0,56
56,10,3,112072,56,0,13,12,228,161338,162180,54000,113458,0,56
56,13,12,112126,56,0,12,12,35,161339,162181,50400,319,0,56
65,10,2,445,65,0,23,21,34,161330,162428,71100,1572,0,65
65,3,7,563,65,0,21,21,34,161330,162431,71100,306,0,65
65,8,6,423,65,0,23,19,34,161330,162432,71100,305,0,65
2012,7,16,112979,2012,0,15,15,182,161327,162816,74100,111774,0,2012
2012,1,8,116361,2012,0,15,15,33,161327,162818,75600,112540,0,2012
2012,12,2,110955,2012,0,15,15,195,161328,162819,72000,114628,0,2012
2012,4,13,111769,2012,0,15,15,33,161328,162820,74100,111724,0,2012
2012,3,9,131173,2012,0,15,15,195,161328,162821,74100,116360,0,2012
2012,10,5,111768,2012,0,15,15,196,161328,162822,75600,112985,0,2012
83,6,5,112558,83,0,18,18,182,161327,163043,70200,112258,0,83
83,8,10,1478,83,0,18,18,158,161328,163045,70200,110765,0,83
83,4,7,982,83,0,18,18,261,161328,163046,70200,112115,0,83
83,9,1,1473,83,0,18,18,176,161328,163047,70200,2056,0,83
83,2,12,1477,83,0,18,18,180,161328,163048,70200,1474,0,83
2221,12,1,116309,2221,0,14,14,178,161330,163509,68400,116306,0,2221
2221,7,9,116312,2221,0,14,14,153,161330,163510,68400,116305,0,2221
2221,6,3,116304,2221,0,14,14,193,161331,163512,70200,116303,0,2221
2221,13,4,116310,2221,0,14,14,430,161332,163513,46800,116300,0,2221
2221,2,10,116311,2221,0,14,14,458,161332,163514,59400,116307,0,2221
