competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
4,14,8,680,4,0,16,16,26,161128,152077,65700,100087,21112,4
4,4,7,1750,4,2212,16,16,176,161128,152078,57600,230,20120,4
4,15,16,100081,4,2100,16,16,228,161127,152079,74700,681,1001,4
4,11,3,674,4,1201,16,16,178,161128,152080,74700,8001,22111,4
4,5,10,110724,4,20122,16,16,147,161129,152081,48600,231,1220,4
4,6,13,2013,4,20201,16,16,228,161129,152082,57600,673,21001,4
4,9,2,229,4,1020,16,16,179,161129,152083,66600,232,22122,4
4,1,12,670,4,22212,16,16,180,161129,152084,69300,2014,21,4
350,1,11,112572,350,22222,15,15,149,161127,152356,64800,605,21022,350
350,13,2,112139,350,121,15,15,179,161127,152357,75600,113037,22220,350
350,6,18,113222,350,20100,15,15,149,161126,152358,64800,112390,10001,350
350,15,10,112408,350,202,15,15,149,161128,152359,75600,113060,2020,350
350,17,3,112387,350,1202,15,15,345,161128,152360,64800,112392,2112,350
350,9,5,112393,350,1120,15,15,149,161127,152361,64800,113057,11002,350
350,4,8,113217,350,10212,15,15,149,161126,152362,64800,607,21122,350
350,7,12,111674,350,21110,15,15,149,161126,152363,75600,112096,2010,350
350,16,14,112883,350,22000,15,15,149,161127,152364,64800,113058,10200,350
189,11,6,10032,189,2021,15,15,35,161125,152517,73800,896,10022,189
189,12,2,900,189,10001,15,15,176,161125,152518,73800,115201,12201,189
189,9,4,898,189,1010,15,15,178,161125,152584,66600,1704,2220,189
189,8,11,896,189,202,15,16,176,161128,152587,64800,322,2021,189
189,3,7,1862,189,22221,16,16,178,161128,152589,73800,324,22120,189
189,10,6,10032,189,21000,15,15,35,161129,152590,51300,1713,10022,189
189,5,1,894,189,2020,15,16,33,161129,152591,59400,897,11022,189
68,5,1,325,68,21110,14,14,261,161127,152847,72000,101016,22022,68
68,11,9,741,68,11202,14,14,195,161128,152848,48600,111117,22211,68
68,7,18,748,68,20002,14,14,147,161128,152849,57600,111339,22002,68
68,2,3,327,68,22012,14,13,176,161128,152850,68400,326,20221,68
68,19,20,746,68,1,14,14,468,161129,152851,48600,113142,20,68
68,16,4,101020,68,2200,14,14,261,161129,152852,57600,131389,22212,68
68,10,17,101014,68,201,14,14,178,161129,152853,57600,101028,1020,68
68,6,14,110776,68,12210,14,14,179,161129,152854,68400,436,2200,68
68,8,12,101007,68,212,14,14,249,161130,152855,72000,101037,21021,68
68,13,15,101033,68,2101,14,13,147,161130,152856,72000,101041,1021,68
80,7,11,15040,80,1202,15,15,469,161124,153215,68400,254,20,80
80,12,10,15009,80,10000,15,15,249,161124,153217,68400,781,10000,80
80,1,7,254,80,22122,15,16,147,161128,153219,52200,191,1202,80
80,8,5,1787,80,22101,15,16,176,161128,153220,61200,256,22002,80
80,3,12,781,80,12021,15,16,182,161128,153221,61200,252,10000,80
80,11,9,110720,80,20,16,15,178,161129,153222,52200,15040,20201,80
80,6,4,2017,80,2220,15,16,35,161129,153223,52200,111822,2220,80
80,10,2,209,80,10000,16,15,178,161129,153224,61200,15009,221,80
1,7,5,1788,1,1012,17,17,178,161213,153417,79200,15001,2011,1
1,10,12,2002,1,101,17,17,35,161206,153418,64800,1786,210,1
1,2,6,270,1,22100,17,17,228,161199,153419,50400,819,10100,1
1,3,1,269,1,22222,17,16,176,161206,153420,64800,1516,21112,1
1,4,11,822,1,21212,17,17,249,161200,153421,14400,271,10211,1
1,9,8,1443,1,11021,16,17,228,161213,153422,79200,272,1202,1
1,7,10,1786,1,1012,17,17,228,161213,153423,64800,15001,101,1
1,1,9,272,1,21112,17,17,228,161213,153424,64800,269,11021,1
13,3,4,2,13,22111,14,14,115,161125,153647,72900,10,20221,13
13,11,8,1808,13,22002,14,14,340,161125,153648,70200,1925,11120,13
13,6,12,7,13,12022,14,14,265,161126,153649,70200,13,21202,13
13,16,15,144,13,2000,14,14,328,161125,153650,70200,14,10020,13
13,1,18,1923,13,20222,14,14,228,161124,153651,72900,1,1020,13
13,2,20,1794,13,21212,14,14,433,161125,153652,70200,9,2100,13
13,9,5,18,13,221,14,14,409,161126,153653,72900,19,20001,13
13,19,14,110,13,2,14,14,415,161124,153654,70200,1796,10200,13
13,17,13,1799,13,20221,14,14,330,161125,153655,70200,1943,2001,13
13,10,7,11,13,2102,14,14,1,161125,153656,72900,5,2220,13
60,22,8,1926,60,20010,20,19,249,161128,154127,54000,1480,10220,60
60,24,11,1962,60,2120,18,18,228,161128,154128,54000,1936,21201,60
60,4,17,15015,60,22221,19,20,34,161128,154129,54000,361,1000,60
60,18,10,89,60,21000,18,19,26,161128,154130,54000,1944,2112,60
60,19,20,143,60,100,18,18,34,161128,154131,54000,1928,1001,60
60,6,16,1958,60,2222,19,18,228,161128,154132,54000,91,10011,60
60,21,13,1930,60,11200,19,18,228,161128,154133,54000,112260,2220,60
60,3,5,1938,60,12201,19,18,228,161128,154134,54000,1951,20221,60
60,2,1,1790,60,22221,19,18,112,161130,154135,72000,4,21022,60
