competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
350,7,13,112392,350,0,28,28,149,161268,152473,64800,112096,0,350
350,3,15,113037,350,0,28,27,149,161266,152474,75600,112387,0,350
350,5,8,113217,350,0,28,28,149,161267,152475,64800,112393,0,350
350,2,10,112883,350,0,28,28,149,161268,152476,75600,112139,0,350
350,14,11,113057,350,0,28,28,149,161266,152477,64800,112572,0,350
350,18,12,112408,350,0,28,28,149,161266,152478,75600,113222,0,350
350,6,1,605,350,0,27,28,262,161267,152479,64800,112390,0,350
350,16,17,113060,350,0,28,28,149,161268,152480,64800,113058,0,350
350,9,4,607,350,0,28,28,345,161267,152481,75600,111674,0,350
68,1,11,101016,68,0,33,33,147,161267,153037,72000,325,0,68
68,20,9,113142,68,0,33,33,178,161269,153038,57600,746,0,68
68,4,2,326,68,0,33,33,176,161268,153039,68400,327,0,68
68,5,18,101028,68,0,33,33,249,161268,153040,68400,101014,0,68
68,8,17,111117,68,0,33,33,178,161270,153041,72000,741,0,68
68,12,7,111339,68,0,33,33,193,161268,153042,57600,748,0,68
68,14,19,131389,68,0,33,33,469,161269,153043,57600,101020,0,68
68,13,6,101037,68,0,33,33,178,161269,153044,68400,101007,0,68
68,15,10,101041,68,0,33,33,147,161268,153045,57600,101033,0,68
68,16,3,436,68,0,33,33,261,161269,153046,68400,110776,0,68
13,9,1,1,13,0,33,31,156,161264,153787,72000,5,0,13
13,3,10,1808,13,0,32,32,340,161266,153788,72000,10,0,13
13,6,14,1799,13,0,33,32,330,161265,153790,72000,13,0,13
13,2,16,7,13,0,33,33,265,161265,153791,72000,9,0,13
13,20,7,11,13,0,32,33,1,161265,153794,72000,1794,0,13
13,13,11,110,13,0,33,33,415,161265,153796,71100,1943,0,13
13,9,4,2,13,0,34,31,115,161268,153847,72000,5,0,13
13,15,16,7,13,0,33,34,265,161268,153849,63000,1925,0,13
13,14,12,144,13,0,34,33,328,161268,153850,54000,1799,0,13
13,19,7,11,13,0,32,34,1,161268,153851,54000,1796,0,13
13,3,17,14,13,0,34,32,449,161269,153853,59400,10,0,13
13,1,5,18,13,0,32,33,409,161269,153854,50400,1,0,13
13,2,8,19,13,0,34,33,355,161268,153855,45000,9,0,13
13,18,11,110,13,0,33,34,415,161268,153856,54000,1923,0,13
60,11,19,1944,60,0,44,44,34,161264,154359,71100,1933,0,60
60,4,21,1936,60,0,44,44,228,161264,154362,71100,1938,0,60
60,14,5,1932,60,0,45,45,26,161268,154427,45000,1930,0,60
60,24,2,91,60,0,45,45,249,161268,154428,45000,1480,0,60
60,7,12,143,60,0,45,45,34,161268,154429,45000,1951,0,60
60,20,22,112260,60,0,45,45,34,161268,154430,45000,15015,0,60
60,1,6,149,60,0,45,45,32,161268,154431,45000,1790,0,60
60,3,4,1938,60,0,44,45,228,161268,154432,45000,4,0,60
60,19,23,1928,60,0,45,44,228,161268,154433,45000,1944,0,60
60,8,17,1793,60,0,45,45,249,161268,154434,45000,1926,0,60
60,10,18,127,60,0,45,45,228,161268,154435,45000,1958,0,60
60,21,9,361,60,0,45,44,34,161268,154436,45000,1936,0,60
60,15,13,1917,60,0,45,45,180,161268,154437,45000,1962,0,60
60,16,11,1933,60,0,44,45,228,161268,154438,45000,89,0,60
2216,11,7,116015,2216,0,19,19,115,161269,154553,50400,116014,0,2216
2216,1,12,131283,2216,0,19,19,179,161269,154554,67500,116017,0,2216
2216,3,9,116016,2216,0,19,19,265,161269,154555,45000,116009,0,2216
2216,4,10,116020,2216,0,19,19,335,161269,154556,54000,116012,0,2216
2216,2,5,116343,2216,0,19,18,13,161272,154557,68400,116010,0,2216
2216,8,6,116011,2216,0,18,19,409,161269,154558,50400,116013,0,2216
2218,3,2,116034,2218,0,20,20,14,161265,154691,66600,116035,0,2218
2218,4,9,116039,2218,0,20,20,468,161265,154692,66600,116040,0,2218
2218,5,8,116416,2218,0,20,20,176,161265,154693,66600,116036,0,2218
2218,10,1,116033,2218,0,20,20,426,161265,154694,66600,116042,0,2218
2218,6,7,116037,2218,0,20,20,469,161265,154695,66600,116044,0,2218
2218,12,11,131219,2218,0,20,20,477,161265,154696,66600,116038,0,2218
19,5,4,112172,19,0,30,30,420,161268,154973,55800,22,0,19
19,14,12,23,19,0,30,30,343,161269,154974,55800,1831,0,19
19,6,2,21,19,0,30,30,261,161268,154975,55800,1824,0,19
19,13,7,25,19,0,30,30,447,161268,154976,55800,175,0,19
19,17,15,169,19,0,30,30,414,161269,154977,63000,31,0,19
19,9,16,160,19,0,30,30,473,161267,154978,73800,10029,0,19
19,11,8,100409,19,0,30,30,412,161268,154979,55800,38,0,19
19,3,1,32,19,0,30,30,12,161268,154980,66600,36,0,19
20,4,14,110500,20,0,30,30,33,161268,155279,46800,28,0,20
20,3,13,34,20,0,30,30,30,161268,155280,73800,110636,0,20
20,5,11,171,20,0,30,30,422,161269,155281,48600,1832,0,20
20,17,1,576,20,0,30,30,32,161268,155282,46800,29,0,20
20,6,7,166,20,0,30,30,135,161267,155283,66600,485,0,20
20,9,15,492,20,0,30,30,178,161269,155284,48600,165,0,20
20,16,2,110329,20,0,30,30,475,161267,155285,66600,27,0,20
20,10,8,10030,20,0,30,30,436,161268,155286,46800,580,0,20
20,18,12,110588,20,0,30,30,178,161269,155287,48600,487,0,20
2215,10,2,115998,2215,0,19,19,472,161274,155429,66600,116003,0,2215
2215,12,7,116004,2215,0,19,19,413,161276,155430,66600,131106,0,2215
2215,1,6,115996,2215,0,19,19,12,161275,155431,43200,115995,0,2215
2215,9,11,131386,2215,0,19,19,422,161277,155432,70200,116021,0,2215
2215,3,4,115999,2215,0,19,19,407,161275,155433,50400,115997,0,2215
2215,5,8,116002,2215,0,19,19,447,161276,155434,50400,116001,0,2215
10,7,16,1905,10,0,30,30,249,161269,155717,52200,1903,0,10
10,1,10,1913,10,0,30,30,176,161266,155718,67500,247,0,10
10,17,9,100646,10,0,30,30,178,161269,155719,52200,645,0,10
10,12,3,1908,10,0,30,30,176,161265,155720,67500,111380,0,10
10,11,18,1909,10,0,30,30,179,161269,155721,60300,634,0,10
10,15,5,245,10,0,30,30,15,161265,155722,75600,1971,0,10
10,2,8,100632,10,0,30,30,249,161266,155723,75600,246,0,10
10,4,6,1910,10,0,30,30,249,161269,155724,44100,1906,0,10
10,14,13,1914,10,0,30,30,249,161269,155725,44100,100634,0,10
66,11,12,111088,66,0,29,29,35,161269,156014,45000,110749,0,66
66,15,3,873,66,0,29,29,261,161269,156015,63000,110747,0,66
66,6,1,110745,66,0,29,29,176,161267,156016,73800,110746,0,66
66,13,10,111086,66,0,29,29,249,161267,156017,64800,112511,0,66
66,7,8,301,66,0,29,29,178,161268,156018,72000,114326,0,66
66,16,14,114393,66,0,29,29,178,161270,156019,68400,111083,0,66
66,18,2,111092,66,0,29,29,176,161268,156020,63000,874,0,66
66,17,4,420,66,0,29,29,176,161268,156021,54000,111085,0,66
66,5,9,114004,66,0,29,29,35,161269,156022,54000,1871,0,66
308,1,3,236,308,0,30,30,456,161269,156329,73800,237,0,308
308,8,14,10020,308,0,30,30,468,161269,156330,64800,112809,0,308
308,10,15,718,308,0,30,30,34,161270,156331,72900,489,0,308
308,6,12,1888,308,0,30,30,228,161267,156332,72900,112513,0,308
308,4,2,234,308,0,30,30,457,161268,156333,64800,1896,0,308
308,11,18,111539,308,0,30,30,469,161268,156334,55800,744,0,308
308,7,16,10031,308,0,30,30,468,161269,156335,55800,1900,0,308
308,13,5,1887,308,0,30,30,179,161268,156336,73800,1898,0,308
308,17,9,114510,308,0,30,30,33,161268,156337,55800,518,0,308
2222,1,14,131125,2222,0,23,23,469,161265,157021,64800,116325,0,2222
2222,3,1,116325,2222,0,23,24,192,161272,157025,64800,116334,0,2222
2222,16,15,116330,2222,0,24,24,392,161268,157026,50400,116338,0,2222
2222,10,9,116332,2222,0,24,24,469,161268,157027,39600,116339,0,2222
2222,6,11,116331,2222,0,24,24,395,161269,157028,43200,116328,0,2222
2222,4,8,116336,2222,0,24,24,397,161269,157029,57600,116327,0,2222
2222,14,2,116326,2222,0,24,23,471,161269,157030,64800,131125,0,2222
2222,12,13,116340,2222,0,24,24,386,161268,157031,43200,131391,0,2222
2222,5,7,116337,2222,0,24,24,389,161268,157032,57600,116333,0,2222
17,7,1,57,17,0,33,33,26,161264,157583,74700,1814,0,17
17,18,13,58,17,0,33,33,34,161264,157584,74700,113742,0,17
17,15,14,59,17,0,33,33,176,161264,157585,74700,111276,0,17
17,16,8,210,17,0,33,33,179,161264,157586,74700,131447,0,17
17,3,10,1805,17,0,33,33,178,161264,157587,74700,1819,0,17
17,2,9,62,17,0,33,33,228,161264,157588,74700,1530,0,17
17,12,19,112552,17,0,33,33,34,161264,157589,74700,1816,0,17
17,4,5,111659,17,0,33,33,249,161264,157590,74700,111817,0,17
17,6,17,294,17,0,33,33,178,161264,157591,74700,110321,0,17
17,11,20,110456,17,0,33,33,176,161264,157592,74700,614,0,17
31,20,18,111657,31,0,33,33,178,161267,157963,74700,110373,0,31
31,14,12,110556,31,0,33,33,147,161270,157964,74700,1842,0,31
31,10,1,44,31,0,33,33,5,161268,157965,54000,54,0,31
31,2,3,45,31,0,33,33,247,161268,157966,64800,47,0,31
31,15,7,115841,31,0,33,33,195,161268,157967,74700,206,0,31
31,11,13,347,31,0,33,33,193,161268,157968,54000,111811,0,31
31,5,8,116365,31,0,33,32,195,161269,157969,64800,114912,0,31
31,16,6,115845,31,0,32,33,193,161269,157970,64800,1746,0,31
31,17,4,189,31,0,33,32,33,161269,157971,54000,55,0,31
31,19,9,110374,31,0,32,33,193,161269,157972,74700,111974,0,31
32,17,7,113973,32,0,34,34,193,161268,158353,50400,113974,0,32
32,19,10,111993,32,0,34,34,153,161268,158354,58500,112499,0,32
32,16,14,112168,32,0,34,34,33,161268,158355,58500,1848,0,32
32,11,12,1744,32,0,34,34,32,161268,158356,50400,112494,0,32
32,13,6,1843,32,0,34,34,193,161268,158357,58500,110740,0,32
32,20,1,50,32,0,34,34,229,161268,158358,50400,1846,0,32
32,5,9,110738,32,0,34,34,182,161267,158359,73800,110908,0,32
32,2,8,1837,32,0,34,34,147,161268,158360,58500,1745,0,32
32,18,15,570,32,0,34,34,182,161268,158361,50400,1847,0,32
32,4,3,205,32,0,34,34,34,161267,158362,73800,111434,0,32
53,10,20,1861,53,0,32,32,481,161268,158713,58500,1860,0,53
