competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
4,4,14,8001,4,0,24,24,32,161192,152141,48600,230,0,4
4,2,13,670,4,0,24,24,180,161192,152142,66600,229,0,4
4,6,5,674,4,0,24,24,178,161192,152143,69300,1750,0,4
4,7,8,110724,4,0,24,24,147,161192,152144,57600,673,0,4
4,16,9,680,4,0,24,24,26,161190,152145,74700,100081,0,4
4,12,11,232,4,0,24,24,176,161191,152146,57600,100087,0,4
4,15,3,231,4,0,24,24,176,161191,152147,74700,2013,0,4
4,10,1,2014,4,0,24,24,34,161191,152148,65700,681,0,4
350,7,16,112572,350,0,18,18,149,161188,152391,75600,607,0,350
350,16,9,112408,350,0,19,18,149,161197,152392,72000,112572,0,350
350,13,1,605,350,0,19,19,262,161199,152393,61200,112392,0,350
350,8,10,112883,350,0,19,19,149,161196,152394,72000,112096,0,350
350,3,12,113060,350,0,19,19,149,161197,152395,72000,112387,0,350
350,15,7,607,350,0,18,19,345,161199,152396,72000,113037,0,350
350,14,18,113222,350,0,19,19,149,161198,152397,61200,113057,0,350
350,11,5,113217,350,0,19,19,149,161197,152398,61200,111674,0,350
350,4,17,113058,350,0,19,19,149,161196,152399,61200,112393,0,350
350,6,2,112139,350,0,19,19,179,161198,152400,72000,112390,0,350
68,6,9,101016,68,0,24,24,147,161190,152947,72000,111339,0,68
68,14,1,326,68,0,24,24,176,161192,152948,68400,113142,0,68
68,8,2,325,68,0,24,24,261,161191,152949,68400,101014,0,68
68,18,20,746,68,0,24,24,468,161192,152950,57600,110776,0,68
68,16,17,111117,68,0,24,24,178,161191,152951,57600,131389,0,68
68,3,13,101020,68,0,24,24,261,161193,152952,72000,327,0,68
68,11,19,101033,68,0,24,24,147,161192,152953,57600,101007,0,68
68,7,15,748,68,0,24,24,147,161193,152954,72000,741,0,68
68,5,10,101041,68,0,24,24,147,161192,152955,48600,101037,0,68
68,12,4,436,68,0,24,24,261,161193,152956,61200,101028,0,68
80,2,1,191,80,0,17,17,176,161190,153225,73800,209,0,80
80,5,3,252,80,0,17,17,178,161192,153226,61200,1787,0,80
80,6,7,111822,80,0,17,17,35,161192,153227,52200,254,0,80
80,4,8,256,80,0,17,17,179,161191,153228,61200,2017,0,80
80,9,10,15009,80,0,17,17,249,161191,153229,61200,110720,0,80
80,12,11,15040,80,0,17,17,469,161192,153230,52200,781,0,80
1,7,5,1788,1,0,17,17,178,161199,153417,50400,15001,0,1
