homega,previousyeartableposition,homegf,currenttableposition,awaygf,awayga,teamshortform,hasachievedobjective,yettowin,unbeatenallcomps,unbeatenleague,champion,leagueid,prevleagueid,highestpossible,teamform,highestprobable,homewins,artificialkey,nummatchesplayed,teamid,grouping,awaywins,objective,points,actualvsexpectations,homelosses,unbeatenhome,lastgameresult,unbeatenaway,awaylosses,awaydraws,homedraws,teamlongform
6,5,10,1,11,4,80,0,0,0,0,0,1,1,0,22022,0,3,0,11,269,0,5,10,24,0,2,0,0,0,1,0,0,70
3,9,13,3,8,6,80,0,0,0,0,0,1,1,0,22202,10,5,1,11,270,10,2,3,22,0,1,0,0,0,2,1,0,73
9,3,6,7,6,5,20,0,0,0,0,0,1,1,0,10101,3,2,2,11,271,3,1,8,14,2,2,0,1,0,1,3,2,36
12,8,6,10,10,6,20,0,0,0,0,0,1,1,0,2,5,0,3,11,272,5,3,3,11,2,4,0,0,0,2,0,2,33
6,1,9,2,13,8,53,0,0,0,0,1,1,1,0,21201,10,3,4,11,819,10,4,0,23,2,2,0,1,1,0,2,0,66
9,11,7,11,5,7,53,0,0,0,0,0,1,1,0,20112,4,1,5,11,822,4,1,5,8,2,4,0,0,0,3,1,1,26
6,4,8,9,3,11,26,0,0,0,0,0,1,1,0,1020,5,2,6,11,1443,5,1,3,12,2,0,1,2,0,5,0,3,40
5,7,8,5,7,10,60,0,0,0,0,0,1,1,0,11221,8,3,7,11,1516,8,2,0,18,3,1,0,1,0,2,1,2,50
8,6,5,8,7,13,53,0,0,0,0,0,1,1,0,2121,3,2,8,11,1786,3,1,3,13,1,1,0,1,0,3,2,2,40
5,2,12,4,9,4,26,0,0,0,0,0,1,1,0,11110,10,3,9,11,1788,10,2,10,19,1,1,0,2,0,1,2,2,53
13,12,1,12,3,7,6,0,1,0,0,0,1,1,0,100,4,0,10,11,2002,4,0,5,3,2,5,0,2,0,3,3,0,10
5,10,8,6,5,12,53,0,0,0,0,0,1,1,0,12120,8,2,11,11,15001,8,2,5,15,0,1,0,2,0,3,1,2,50
4,11,9,2,7,6,60,0,0,0,0,0,4,4,0,11122,10,4,12,10,229,10,2,10,21,1,0,1,0,0,1,2,1,70
1,3,11,4,6,4,60,0,0,0,0,1,4,4,0,21112,10,3,13,10,230,10,1,0,17,2,0,1,0,0,1,3,2,56
6,4,14,5,9,5,40,0,0,0,0,0,4,4,0,21110,10,2,14,10,231,10,2,0,16,2,0,1,2,0,2,1,3,53
4,6,3,8,7,5,73,0,0,0,0,0,4,4,0,12122,8,1,15,10,232,8,2,10,13,2,2,0,0,0,1,2,2,43
4,9,6,13,4,11,46,0,0,0,0,0,4,4,0,10202,5,2,16,10,670,5,0,10,10,4,0,1,0,0,4,1,3,33
8,1,7,7,9,2,46,0,0,0,0,0,4,4,0,21111,8,0,17,10,673,8,3,0,15,3,1,0,1,1,0,2,4,50
7,5,10,3,6,3,46,0,0,0,1,0,4,4,0,12111,10,3,18,10,674,10,2,8,20,0,0,1,1,1,0,3,2,66
7,12,3,9,8,7,40,0,0,0,0,0,4,4,0,12110,3,2,19,10,680,3,1,8,13,2,3,0,2,1,0,4,0,43
10,7,4,15,7,9,33,0,0,0,0,0,4,4,0,112,4,1,20,10,681,4,0,3,6,3,4,0,0,0,2,3,0,20
6,8,7,6,5,5,40,0,0,0,0,0,4,4,0,20002,10,3,21,10,1750,10,2,10,15,1,2,0,0,0,3,0,0,50
14,15,7,12,6,8,0,0,0,0,0,0,4,4,0,0,3,1,22,10,2013,3,2,4,10,0,3,0,2,0,3,0,1,33
6,2,12,1,10,6,80,0,0,0,0,0,4,4,0,2222,0,3,23,10,2014,0,4,10,22,0,1,0,0,0,1,0,1,73
9,16,6,10,5,11,33,0,0,0,0,0,4,4,0,21010,3,2,24,10,8001,3,1,4,12,0,2,0,2,0,2,2,1,40
8,14,6,16,2,14,26,0,0,0,0,0,4,4,0,1020,4,1,25,10,100081,4,0,4,5,2,2,0,2,0,5,0,2,16
6,10,7,14,7,13,46,0,0,0,0,0,4,4,0,21200,5,1,26,10,100087,5,1,3,9,2,2,0,2,0,3,1,2,30
3,13,6,11,5,9,26,0,0,0,0,0,4,4,0,20010,3,2,27,10,110724,3,1,4,11,0,2,0,2,0,3,1,1,36
7,3,5,16,3,5,13,0,0,0,0,0,10,10,0,11000,5,1,28,6,245,5,0,0,5,4,2,0,2,0,1,2,0,27
3,1,15,4,13,3,100,0,0,0,1,1,10,10,0,22222,10,3,29,8,246,10,3,0,20,2,0,1,0,1,0,1,1,83
1,2,12,1,15,1,100,0,0,0,1,0,10,10,0,22222,0,4,30,8,247,0,4,0,24,1,0,1,0,1,0,0,0,100
5,13,5,9,2,9,26,0,0,0,0,0,10,10,0,12000,3,2,31,8,634,3,0,3,9,1,1,0,2,0,2,2,1,37
6,14,4,17,3,10,26,0,0,0,0,0,10,10,0,102,4,1,32,7,645,4,0,5,4,2,2,0,0,0,3,0,1,19
9,7,1,18,3,8,20,0,0,0,0,0,10,10,0,2000,4,0,33,8,1903,4,1,8,3,4,3,0,2,0,4,0,0,12
7,9,2,15,3,7,40,0,0,0,0,0,10,10,0,220,3,1,34,7,1905,3,1,5,6,0,2,0,2,0,3,0,0,28
2,4,12,2,10,2,86,0,0,0,1,0,10,10,0,22122,10,3,35,8,1906,10,4,10,22,1,0,1,0,1,0,0,1,91
2,5,8,3,9,2,80,0,0,0,0,0,10,10,0,20222,10,4,36,8,1908,10,3,10,21,1,0,1,0,0,1,0,0,87
7,10,1,11,5,4,26,0,0,0,0,0,10,10,0,21,3,0,37,8,1909,3,2,3,7,1,3,0,1,0,2,0,1,29
7,12,10,10,3,8,33,0,0,0,0,0,10,10,0,10201,3,2,38,8,1910,3,0,3,8,1,2,0,1,0,2,2,0,33
8,8,5,13,5,10,6,0,0,0,0,0,10,10,0,1,3,1,39,8,1913,3,1,8,7,2,2,0,1,0,3,0,1,29
