playerid35,playerid0,playerid9,customsub0in,playerid36,rightfreekicktakerid,playerid44,playerid27,playerid1,playerid38,playerid31,playerid7,playerid20,playerid39,playerid42,playerid48,playerid13,playerid6,customsub0out,playerid37,playerid5,playerid45,playerid8,playerid14,playerid46,longkicktakerid,playerid12,playerid2,rightcornerkicktakerid,playerid30,customsub1in,playerid15,playerid41,playerid47,playerid23,playerid16,customsub1out,leftcornerkicktakerid,playerid18,playerid4,playerid40,playerid49,customsub2out,teamid,playerid22,playerid24,playerid11,customsub2in,playerid3,captainid,playerid51,leftfreekicktakerid,playerid25,playerid33,playerid19,playerid17,playerid26,playerid50,playerid34,penaltytakerid,playerid32,freekicktakerid,playerid28,playerid21,playerid10,playerid43,playerid29
-1,220901,230666,-1,-1,222665,-1,271808,231936,-1,258033,235790,256958,-1,-1,-1,231448,222665,-1,-1,234378,-1,246669,205498,-1,222665,236988,243715,246669,278773,-1,232938,-1,-1,201118,265693,-1,251566,213051,227813,-1,-1,-1,1,251805,248732,207421,-1,232580,222665,-1,251566,271743,-1,240273,233934,274387,-1,-1,246669,270390,222665,273925,209989,251566,-1,253452
-1,202811,241852,-1,-1,200458,-1,267849,227174,-1,275266,229906,207948,-1,-1,-1,238067,236499,-1,-1,236987,-1,210881,246923,-1,236499,216393,227678,200458,274348,-1,219693,-1,-1,266609,217036,-1,236499,212501,200458,-1,-1,-1,2,212419,205989,247172,-1,241464,210881,-1,236499,268550,-1,220440,207557,278017,-1,-1,236499,210635,236499,280032,226162,221697,-1,279634
-1,243158,220139,-1,-1,220139,-1,277556,232185,-1,-1,264120,242749,-1,-1,-1,246349,259240,-1,-1,212099,-1,238196,256358,-1,220139,234177,242751,235770,-1,-1,221281,-1,-1,264746,238336,-1,220139,273771,235770,-1,-1,-1,3,240595,256556,213905,-1,231540,220139,-1,220139,256366,-1,257400,251522,274959,-1,-1,220139,-1,220139,248534,278920,257063,-1,218343
-1,234803,220039,-1,-1,231951,-1,-1,229073,-1,-1,255913,212992,-1,-1,-1,235807,212366,-1,-1,231951,-1,243849,244559,-1,231951,221705,224447,231951,-1,-1,263906,-1,-1,240912,246002,-1,231951,254522,239540,-1,-1,-1,4,236321,-1,165191,-1,212090,212090,-1,212366,-1,-1,248718,219795,-1,-1,-1,220039,-1,231951,-1,278712,225867,-1,-1
-1,269626,238216,-1,-1,257534,-1,273883,259307,-1,257239,257534,277795,-1,-1,-1,257084,256079,-1,-1,247090,-1,202652,263620,-1,257534,254796,229942,257534,274066,-1,239231,-1,-1,248695,242578,-1,257534,256268,262859,-1,-1,-1,5,238074,228789,246340,-1,164240,262859,-1,202652,259356,-1,229984,204246,230918,-1,-1,257534,278286,257534,277904,232411,259197,-1,264115
-1,204935,208135,-1,-1,243282,-1,247764,257896,-1,270676,257057,211575,-1,-1,-1,270866,243657,-1,-1,232080,-1,243282,193474,-1,243282,236276,202695,243282,266871,-1,207599,-1,-1,263168,152908,-1,243282,225793,244380,-1,-1,-1,7,211117,277434,251892,-1,247649,202695,-1,243282,118794,-1,264039,237704,246950,-1,-1,221479,268632,243282,279625,180216,221479,-1,270373
-1,242656,247249,-1,-1,251954,-1,203570,270208,-1,-1,232104,243390,-1,-1,-1,258906,213654,-1,-1,235735,-1,251954,248384,-1,251954,243669,229266,251954,-1,-1,189456,-1,-1,241184,245715,-1,251954,254121,208892,-1,-1,-1,8,206534,237935,270206,-1,239360,239360,-1,251954,263734,-1,246053,193331,266074,-1,-1,247249,-1,251954,-1,253969,245637,-1,-1
-1,212831,253072,-1,-1,231281,-1,264299,231281,-1,252897,242434,273651,-1,-1,-1,232487,236772,-1,-1,239837,-1,209331,246104,-1,231281,242516,237678,231281,240926,-1,246174,-1,-1,189509,225100,-1,236772,232223,216267,-1,-1,-1,9,271975,194911,224458,-1,203376,203376,-1,231281,259430,-1,266815,240913,278894,-1,-1,209331,260406,231281,264298,197061,241084,-1,271974
-1,210257,239085,-1,-1,246191,-1,277427,188377,-1,-1,246191,241811,-1,-1,-1,207410,218667,-1,-1,231866,-1,237692,203574,-1,246191,192985,229237,246191,269688,-1,208920,-1,-1,157804,271574,-1,246191,253124,251517,-1,-1,-1,10,234777,279624,206517,-1,239818,188377,-1,246191,261621,-1,277295,200159,263955,-1,-1,239085,-1,246191,276621,224081,246420,-1,280033
-1,226753,212198,-1,-1,212198,-1,260910,229880,-1,268435,255475,205988,-1,-1,-1,224158,269136,-1,-1,190460,-1,268438,237238,-1,212198,253283,201535,212198,269233,-1,239301,-1,-1,233064,268414,-1,212198,254088,234574,-1,-1,-1,11,211300,203263,231677,-1,169588,212198,-1,212198,238041,-1,200145,243647,163264,-1,-1,212198,-1,212198,269694,221660,259399,-1,268437
-1,232110,260247,-1,-1,183422,-1,203783,186156,-1,-1,253055,233487,-1,-1,-1,202693,227806,-1,-1,183422,-1,253407,252066,-1,183422,253054,229682,183422,-1,-1,262255,-1,-1,260402,259442,-1,183422,211009,260842,-1,-1,-1,12,251176,273535,261432,-1,213697,183422,-1,183422,182365,-1,236530,239358,271311,-1,-1,183422,-1,183422,221600,241523,237295,-1,232413
-1,220407,233731,-1,-1,186345,-1,270617,186345,-1,258513,223334,234742,-1,-1,-1,274246,247851,-1,-1,237161,-1,230977,262118,-1,186345,254243,203487,186345,275876,-1,218659,-1,-1,203841,266127,-1,186345,207650,198032,-1,-1,-1,13,237329,204355,196978,-1,210047,203487,-1,186345,186395,-1,206085,203775,254135,-1,-1,233731,270358,186345,198039,251809,242964,-1,271822
-1,233267,192123,-1,-1,236015,-1,170084,197853,-1,254859,237819,213135,-1,-1,-1,235642,235173,-1,-1,234078,-1,236015,225859,-1,236015,273106,202750,236015,268719,-1,243057,-1,-1,230708,224656,-1,236015,186801,206086,-1,-1,-1,14,225974,230978,240740,-1,278016,197853,-1,236015,251530,-1,207863,211990,212260,-1,-1,236015,252001,236015,261647,231340,257470,-1,219736
-1,172723,247279,-1,-1,238490,-1,278027,237000,-1,-1,193942,257105,-1,-1,-1,246604,242787,-1,-1,233957,-1,241075,186783,-1,228120,272365,235156,228120,-1,-1,193011,-1,-1,243393,230815,-1,238490,208806,228120,-1,-1,-1,15,274931,250804,225785,-1,230774,172723,-1,238490,265441,-1,242961,205352,276721,-1,-1,238490,-1,238490,279870,277658,238490,-1,268544
-1,243585,221841,-1,-1,202282,-1,202697,227927,-1,-1,202282,277561,-1,-1,-1,256402,237916,-1,-1,240097,-1,257612,231044,-1,222156,207807,252793,202282,-1,-1,276695,-1,-1,279497,225024,-1,202282,256035,222156,-1,-1,-1,17,217096,278957,226093,-1,220570,221841,-1,222156,279579,-1,213693,189324,226012,-1,-1,221841,-1,202282,244319,277922,263953,-1,271669
-1,240091,231943,-1,-1,247394,-1,261025,243576,-1,269250,220697,246785,-1,-1,-1,213648,259868,-1,-1,227535,-1,247394,236480,-1,243576,251421,232488,247394,167948,-1,241042,-1,-1,269176,247204,-1,243576,260105,259583,-1,-1,-1,18,205923,246791,212188,-1,264453,200104,-1,243576,235883,-1,278557,172203,279117,-1,-1,200104,-1,243576,236568,226226,200104,-1,236239
-1,193105,205569,-1,-1,205569,-1,278101,244470,-1,278100,245155,241842,-1,-1,-1,271227,236792,-1,-1,235844,-1,233927,220621,-1,205569,195859,242000,205569,278097,-1,215798,-1,-1,280228,183855,-1,205569,226456,210736,-1,-1,-1,19,264580,272936,190717,-1,204311,204311,-1,205569,244191,-1,244749,164835,274102,-1,-1,233927,278098,205569,276460,189615,224371,-1,255200
-1,167495,256790,-1,-1,212622,-1,278252,236401,-1,-1,222492,202335,-1,-1,-1,189596,212622,-1,-1,209658,-1,213345,225375,-1,212622,268421,235243,212622,277669,-1,229558,-1,-1,204472,209889,-1,212622,277823,234396,-1,-1,-1,21,277668,275298,183569,-1,237086,167495,-1,222492,264188,-1,206113,186569,278251,-1,-1,202126,-1,212622,269497,276004,202126,-1,279622
-1,235073,212194,-1,-1,212194,-1,240008,202371,-1,263514,231447,251852,-1,-1,-1,235407,204923,-1,-1,208333,-1,233049,266032,-1,212194,188350,178603,212194,274126,-1,212190,-1,-1,262105,224425,-1,212194,205693,248465,-1,-1,-1,22,229891,276052,240833,-1,247819,208333,-1,212194,248820,-1,224196,241050,264543,-1,-1,208333,245541,212194,263279,246863,205431,-1,262298
-1,235018,206467,-1,-1,220876,-1,233728,221491,-1,275426,250723,198077,-1,-1,-1,204024,257919,-1,-1,220876,-1,256781,239367,-1,220876,234943,233152,220876,190520,-1,250724,-1,-1,223550,222493,-1,220876,264763,222028,-1,-1,-1,23,272555,276358,246919,-1,231838,222028,-1,220876,243133,-1,236935,257273,177475,-1,-1,206467,280147,220876,223724,271119,227558,-1,272882
-1,262659,259714,-1,-1,212096,-1,-1,260930,-1,-1,232639,234875,-1,-1,-1,262672,199897,-1,-1,226168,-1,212096,256118,-1,212096,234171,231366,212096,-1,-1,253170,-1,-1,262665,190666,-1,212096,244112,208335,-1,-1,-1,25,257877,262668,216497,-1,207862,212096,-1,212096,263022,-1,209846,234833,-1,-1,-1,212096,-1,212096,-1,206145,199439,-1,-1
-1,211946,246845,-1,-1,244133,-1,239606,242562,-1,-1,262984,200433,-1,-1,-1,246256,243801,-1,-1,238637,-1,229910,251482,-1,244133,224094,224250,244133,-1,-1,244859,-1,-1,276325,223595,-1,244133,209491,211982,-1,-1,-1,27,243360,276327,253173,-1,244133,211946,-1,244133,269916,-1,232669,219937,260241,-1,-1,247187,-1,244133,270110,222521,247187,-1,244942
-1,212197,236533,-1,-1,234728,-1,255036,251464,-1,-1,234728,246301,-1,-1,-1,239712,243904,-1,-1,212321,-1,234640,240683,-1,234728,258377,236541,234728,-1,-1,238593,-1,-1,242527,262869,-1,234728,262045,232839,-1,-1,-1,28,272387,274038,213134,-1,214948,214948,-1,234728,271214,-1,263310,257480,265582,-1,-1,234728,-1,234728,189387,265643,224970,-1,279101
-1,244417,235360,-1,-1,223755,-1,235056,227873,-1,-1,238662,242744,-1,-1,-1,244234,262119,-1,-1,247721,-1,223755,279983,-1,223755,229171,201925,247721,-1,-1,210304,-1,-1,243735,271681,-1,238662,229267,216381,-1,-1,-1,29,248434,230047,205086,-1,256705,216381,-1,223755,270603,-1,262754,192665,207920,-1,-1,201925,-1,223755,255562,211848,252710,-1,257190
-1,224041,195038,-1,-1,195038,-1,238957,250854,-1,271694,254660,206198,-1,-1,-1,200318,269922,-1,-1,256942,-1,242997,240916,-1,195038,218534,234727,195038,264380,-1,222692,-1,-1,246666,248878,-1,195038,223633,277887,-1,-1,-1,31,273667,273931,238656,-1,239340,195038,-1,195038,267460,-1,244692,156437,264409,-1,-1,195038,274944,195038,239510,220085,212626,-1,270016
-1,190941,256630,-1,-1,210035,-1,278750,246875,-1,-1,210035,225309,-1,-1,-1,212242,199503,-1,-1,231521,-1,210324,237328,-1,210035,255223,213331,210324,-1,-1,256197,-1,-1,273827,250955,-1,210324,247679,253149,-1,-1,-1,32,261360,273772,246618,-1,247263,190941,-1,210035,272924,-1,275028,242948,210366,-1,-1,231521,-1,210035,-1,232270,234236,-1,-1
-1,276331,212997,-1,-1,211850,-1,-1,256770,-1,-1,238647,220881,-1,-1,-1,251632,223679,-1,-1,211850,-1,243041,225564,-1,212997,240027,238779,212997,-1,-1,243773,-1,-1,270396,270400,-1,212997,269992,251688,-1,-1,-1,33,275274,258005,246613,-1,251400,238779,-1,212997,276783,-1,280200,243778,276800,-1,-1,238647,-1,211850,-1,204763,262776,-1,-1
-1,179783,237509,-1,-1,229155,-1,250813,262212,-1,-1,241085,243887,-1,-1,-1,276602,239099,-1,-1,229155,-1,198617,277373,-1,229155,192660,201122,229155,-1,-1,215604,-1,-1,265749,223641,-1,229155,189410,269248,-1,-1,-1,34,221885,262183,183714,-1,199761,199761,-1,229155,272832,-1,280235,208375,251545,-1,-1,237509,-1,229155,273665,251992,212240,-1,107084
-1,223885,252259,-1,-1,250959,-1,264529,229584,-1,278177,245940,252448,-1,-1,-1,217648,250959,-1,-1,239096,-1,241925,252512,-1,241925,239138,229476,250959,263135,-1,242602,-1,-1,276304,247360,-1,241925,241689,227647,-1,-1,-1,36,254480,270901,244176,-1,238476,229476,-1,215441,279623,-1,234205,223603,271114,-1,-1,215441,279987,250959,263150,238379,215441,-1,263881
-1,227370,220883,-1,-1,197031,-1,278915,206591,-1,-1,239701,261182,-1,-1,-1,203106,261659,-1,-1,247771,-1,232711,193631,-1,197031,220971,212977,197031,279691,-1,246836,-1,-1,236583,221354,-1,197031,266183,207897,-1,-1,-1,38,274924,256830,221168,-1,237595,237595,-1,197031,275943,-1,254022,258085,275960,-1,-1,197031,-1,197031,210041,243350,197031,-1,279692
-1,177683,228093,-1,-1,208128,-1,-1,198176,-1,-1,192883,219715,-1,-1,-1,193082,224232,-1,-1,184392,-1,226268,258648,-1,208128,239807,199845,208128,-1,-1,203483,-1,-1,233096,241736,-1,208128,229857,208128,-1,-1,-1,44,279794,264699,184200,-1,237383,231478,-1,208128,226851,-1,184941,228413,-1,-1,-1,208128,-1,208128,-1,246800,231478,-1,-1
-1,186153,246430,-1,-1,208574,-1,-1,266872,-1,-1,210008,206058,-1,-1,-1,268802,238744,-1,-1,258966,-1,208574,241496,-1,222077,236610,239580,208574,-1,-1,272379,-1,-1,271583,211320,-1,208574,235805,222077,-1,-1,-1,45,189342,278926,205175,-1,199304,199304,-1,208574,252339,-1,253162,198009,276798,-1,-1,246430,-1,208574,-1,191043,277954,-1,-1
-1,215698,178509,-1,-1,240638,-1,278237,228881,-1,-1,253177,252060,-1,-1,-1,242530,213666,-1,-1,240638,-1,227796,226754,-1,240638,232432,179645,240638,278351,-1,243627,-1,-1,220477,232756,-1,240638,240277,203551,-1,-1,-1,47,140293,277022,246172,-1,232656,228881,-1,240638,274947,-1,255654,216065,277013,-1,-1,178509,-1,240638,271579,256261,241721,-1,278928
-1,191628,252794,-1,-1,239978,-1,278287,252442,-1,-1,239978,248060,-1,-1,-1,244634,240992,-1,-1,225475,-1,243154,276736,-1,252794,210671,258708,239978,-1,-1,237297,-1,-1,212886,251335,-1,239978,173306,216799,-1,-1,-1,50,268464,268912,220785,-1,268913,252442,-1,252794,271856,-1,252999,271385,246164,-1,-1,243154,-1,252794,199559,264364,259565,-1,-1
-1,224836,219932,-1,-1,193352,-1,-1,213242,-1,-1,211147,241854,-1,-1,-1,238873,253473,-1,-1,258683,-1,241095,211408,-1,193352,231826,243241,193352,-1,-1,228349,-1,-1,266333,203884,-1,193352,273932,247229,-1,-1,-1,54,255687,-1,243656,-1,193352,193352,-1,193352,-1,-1,278013,253688,-1,-1,-1,215333,-1,193352,-1,258407,215333,-1,-1
-1,257288,193061,-1,-1,256115,-1,271575,263571,-1,264856,256115,244238,-1,-1,-1,240970,222844,-1,-1,259634,-1,223866,220421,-1,256115,222634,252577,256115,273918,-1,225410,-1,-1,231743,190324,-1,256115,202477,261573,-1,-1,-1,55,241007,258615,204970,-1,244206,222844,-1,256115,225669,-1,240332,190745,215147,-1,-1,193061,-1,256115,235450,162297,268474,-1,270636
-1,205377,234239,-1,-1,234239,-1,-1,263417,-1,-1,251170,272894,-1,-1,-1,225853,230144,-1,-1,238392,-1,232360,253121,-1,234239,272908,217565,234239,-1,-1,241497,-1,-1,277938,251751,-1,234239,255216,247124,-1,-1,-1,57,240776,-1,237453,-1,221271,217565,-1,234239,-1,-1,276933,263402,-1,-1,-1,229448,-1,234239,-1,277503,229448,-1,-1
-1,178363,192647,-1,-1,206243,-1,-1,272808,-1,-1,206243,275879,-1,-1,-1,258910,247369,-1,-1,270282,-1,271010,246549,-1,206243,276947,262342,270282,-1,-1,272407,-1,-1,277595,279801,-1,270282,270903,271458,-1,-1,-1,58,252707,231098,250911,-1,264743,206243,-1,206243,244460,-1,269293,211358,248123,-1,-1,192647,-1,206243,-1,267637,263675,-1,-1
-1,190120,276716,-1,-1,236492,-1,277819,236466,-1,-1,237132,275878,-1,-1,-1,261306,236492,-1,-1,245495,-1,231753,261650,-1,236492,237563,262709,236492,-1,-1,242603,-1,-1,248118,271061,-1,236492,256842,230019,-1,-1,-1,59,277811,277814,236245,-1,224189,224189,-1,236492,277810,-1,271305,257669,252241,-1,-1,224189,-1,236492,216730,271138,271688,-1,-1
-1,212735,272668,-1,-1,240259,-1,243355,262788,-1,-1,240259,251596,-1,-1,-1,223581,225174,-1,-1,246298,-1,272835,192608,-1,240259,256902,271050,240259,-1,-1,189946,-1,-1,263347,215383,-1,240259,258570,211600,-1,-1,-1,62,238510,255014,261758,-1,223880,212735,-1,240259,276760,-1,263344,234049,277354,-1,-1,213839,-1,240259,-1,264241,213839,-1,-1
-1,204883,208787,-1,-1,208787,-1,277935,221284,-1,-1,212138,257020,-1,-1,-1,259139,252059,-1,-1,262745,-1,227232,198861,-1,212138,212613,237985,208787,-1,-1,268534,-1,-1,259027,201955,-1,208787,220837,223597,-1,-1,-1,64,212947,266673,226789,-1,236804,204883,-1,208787,262069,-1,277031,153275,263110,-1,-1,212138,-1,208787,276787,230043,260407,-1,278800
-1,251752,240507,-1,-1,239763,-1,-1,270559,-1,-1,239763,261171,-1,-1,-1,212267,190674,-1,-1,213296,-1,236822,231242,-1,239763,231887,269087,239763,-1,-1,262088,-1,-1,276322,205600,-1,239763,240371,201119,-1,-1,-1,65,277644,246565,193476,-1,269493,190674,-1,239763,-1,-1,223139,179547,-1,-1,-1,243630,-1,239763,-1,276323,243630,-1,-1
-1,199482,251570,-1,-1,268763,-1,-1,208364,-1,-1,268763,278789,-1,-1,-1,235694,246646,-1,-1,219683,-1,256420,257204,-1,251570,225782,253510,251570,-1,-1,217821,-1,-1,278094,268312,-1,251570,273564,211256,-1,-1,-1,66,246947,269852,237960,-1,225263,193301,-1,268763,258619,-1,195086,230670,276930,-1,-1,193301,-1,268763,-1,271247,193301,-1,-1
-1,176772,275138,-1,-1,275138,-1,278065,201136,-1,-1,269956,229793,-1,-1,-1,239740,268805,-1,-1,229011,-1,244694,262816,-1,275138,235855,184873,275138,-1,-1,239919,-1,-1,272783,256856,-1,275138,246740,229236,-1,-1,-1,68,275288,275372,228761,-1,208449,229236,-1,275138,251313,-1,243642,211398,251915,-1,-1,254551,-1,275138,278119,271014,254551,-1,-1
-1,239364,225663,-1,-1,225663,-1,222357,252802,-1,-1,252293,239956,-1,-1,-1,238227,245630,-1,-1,229261,-1,226627,258433,-1,225663,246764,219145,225663,-1,-1,264862,-1,-1,275019,275102,-1,225663,271661,263781,-1,-1,-1,69,273933,278260,247463,-1,226229,199451,-1,225663,278565,-1,244915,235413,272781,-1,-1,199451,-1,225663,232440,258432,199451,-1,-1
-1,200726,259191,-1,-1,205686,-1,-1,230147,-1,-1,252541,241157,-1,-1,-1,236518,206306,-1,-1,278262,-1,205686,231108,-1,205686,194845,244603,205686,-1,-1,247019,-1,-1,247599,212282,-1,205686,276704,262042,-1,-1,-1,70,270518,264027,251229,-1,208615,205686,-1,205686,263016,-1,271306,228616,-1,-1,-1,205686,-1,205686,-1,251401,266256,-1,-1
-1,231691,216820,-1,-1,209288,-1,241130,226414,-1,-1,183394,231685,-1,-1,-1,246790,209288,-1,-1,251675,-1,224019,240351,-1,209288,260651,233885,209288,-1,-1,199393,-1,-1,278057,229705,-1,209288,184781,261616,-1,-1,-1,71,264422,270894,230717,-1,213868,224019,-1,209288,273123,-1,229971,234371,277999,-1,-1,216820,-1,209288,-1,274836,254247,-1,-1
-1,238186,255000,-1,-1,224422,-1,240754,234686,-1,-1,247246,256343,-1,-1,-1,258444,210896,-1,-1,255533,-1,209519,253157,-1,158625,256476,245388,224422,-1,-1,235134,-1,-1,278187,234730,-1,224422,231318,254548,-1,-1,-1,72,272515,275163,244892,-1,158625,158625,-1,224422,261444,-1,236477,257235,254273,-1,-1,209519,-1,224422,-1,270465,224422,-1,-1
-1,230621,231747,-1,-1,235212,-1,257289,235212,-1,206652,243780,234153,-1,-1,-1,256903,255253,-1,-1,270673,-1,231443,253306,-1,235212,237679,207865,231443,225850,-1,226271,-1,-1,199574,279709,-1,231443,259065,220814,-1,-1,-1,73,201510,280002,220834,-1,200888,207865,-1,235212,278172,-1,226166,193041,275254,-1,-1,231747,-1,235212,232363,276682,264652,-1,252145
-1,163705,236786,-1,-1,214097,-1,-1,260658,-1,-1,256769,270828,-1,-1,-1,219792,239356,-1,-1,246350,-1,240753,271421,-1,214097,267905,268622,214097,-1,-1,256854,-1,-1,278230,260574,-1,214097,259306,214097,-1,-1,-1,74,275208,279557,231102,-1,257278,163705,-1,214097,191202,-1,278903,214680,-1,-1,-1,236786,-1,214097,-1,188881,253444,-1,-1
