homega,previousyeartableposition,homegf,currenttableposition,awaygf,awayga,teamshortform,hasachievedobjective,yettowin,unbeatenallcomps,unbeatenleague,champion,leagueid,prevleagueid,highestpossible,teamform,highestprobable,homewins,artificialkey,nummatchesplayed,teamid,grouping,awaywins,objective,points,actualvsexpectations,homelosses,unbeatenhome,lastgameresult,unbeatenaway,awaylosses,awaydraws,homedraws,teamlongform
8,5,17,2,16,9,0,0,0,0,0,0,1,1,0,0,0,5,0,17,269,10,5,10,34,0,2,0,0,0,1,3,1,0
8,9,15,6,11,11,0,0,0,0,0,0,1,1,0,0,0,5,1,17,270,8,3,3,27,0,2,0,2,0,4,1,2,0
10,3,10,4,11,7,0,0,0,0,0,0,1,1,0,0,0,4,2,17,271,10,3,8,28,0,2,0,0,0,1,5,2,0
17,8,8,9,13,8,0,0,0,0,0,0,1,1,0,0,0,0,3,17,272,5,4,3,17,0,6,0,1,0,2,2,3,0
9,1,16,3,18,12,0,0,0,0,0,1,1,1,0,0,0,5,4,17,819,10,5,0,33,0,3,0,2,0,1,2,1,0
10,11,9,11,7,11,0,0,0,0,0,0,1,1,0,0,0,2,5,17,822,4,1,5,14,0,4,0,1,0,5,3,2,0
10,4,12,8,5,19,0,0,0,0,0,0,1,1,0,0,0,4,6,17,1443,3,1,3,19,0,1,0,2,0,7,1,3,0
7,7,17,1,17,13,0,0,0,0,0,0,1,1,0,0,0,6,7,17,1516,0,5,0,36,0,1,0,0,0,2,1,2,0
15,6,9,10,9,16,0,0,0,0,0,0,1,1,0,0,0,2,8,17,1786,5,1,3,16,0,3,0,1,0,4,3,4,0
5,2,13,5,13,9,0,0,0,0,0,0,1,1,0,0,0,4,9,17,1788,8,3,10,27,0,1,0,1,0,3,3,3,0
20,12,4,12,5,15,0,0,0,0,0,0,1,1,0,0,0,0,10,17,2002,4,1,5,7,0,7,0,2,0,5,3,1,0
12,10,15,7,6,15,0,0,0,0,0,0,1,1,0,0,0,3,11,17,15001,3,2,5,20,0,2,0,0,0,5,1,4,0
11,11,24,2,18,13,0,0,0,0,0,0,4,4,0,0,0,8,12,22,229,10,4,10,44,0,0,1,1,0,2,5,3,0
7,3,28,6,13,15,0,0,0,0,0,1,4,4,0,0,0,7,13,22,230,10,2,0,35,0,0,1,2,0,5,4,4,0
8,4,24,3,21,10,0,0,0,0,0,0,4,4,0,0,0,6,14,22,231,10,5,0,40,0,0,1,0,0,4,2,5,0
9,6,9,10,11,22,0,0,0,0,0,0,4,4,0,0,0,3,15,22,232,3,2,10,24,0,3,0,1,0,5,4,5,0
19,9,18,13,5,19,0,0,0,0,0,0,4,4,0,0,0,5,16,22,670,3,0,10,21,0,3,0,2,0,8,3,3,0
12,1,24,5,19,10,0,0,0,0,0,0,4,4,0,0,0,4,17,22,673,10,5,0,36,0,1,0,1,0,3,3,6,0
14,5,26,4,13,10,0,0,0,0,0,0,4,4,0,0,0,6,18,22,674,10,4,8,39,0,1,0,1,0,2,4,5,0
12,12,10,9,15,20,0,0,0,0,0,0,4,4,0,0,0,4,19,22,680,8,2,8,28,0,3,0,1,0,3,6,4,0
19,7,14,11,18,21,0,0,0,0,0,0,4,4,0,0,0,3,20,22,681,3,2,3,22,0,6,0,1,0,4,6,1,0
13,8,16,7,11,11,0,0,0,0,0,0,4,4,0,0,0,6,21,22,1750,8,4,10,33,0,4,0,1,0,5,2,1,0
23,15,14,12,9,20,0,0,0,0,0,0,4,4,0,0,0,3,22,22,2013,5,3,4,21,0,6,0,0,0,7,1,2,0
10,2,26,1,22,13,0,0,0,0,0,0,4,4,0,0,0,9,23,22,2014,0,7,10,52,0,1,0,1,0,1,3,1,0
