homega,previousyeartableposition,homegf,currenttableposition,awaygf,awayga,teamshortform,hasachievedobjective,yettowin,unbeatenallcomps,unbeatenleague,champion,leagueid,prevleagueid,highestpossible,teamform,highestprobable,homewins,artificialkey,nummatchesplayed,teamid,grouping,awaywins,objective,points,actualvsexpectations,homelosses,unbeatenhome,lastgameresult,unbeatenaway,awaylosses,awaydraws,homedraws,teamlongform
8,5,13,2,13,6,60,0,0,0,0,0,1,1,0,21211,10,4,0,15,269,10,5,10,30,1,2,0,1,0,1,2,1,70
4,9,14,4,11,9,53,0,0,0,0,0,1,1,0,22101,10,5,1,15,270,10,3,3,27,0,1,0,1,0,3,1,2,66
10,3,10,6,9,6,73,0,0,0,0,0,1,1,0,12212,8,4,2,15,271,8,2,8,24,1,2,0,0,0,1,4,2,53
16,8,7,10,12,8,33,0,0,0,0,0,1,1,0,20110,5,0,3,15,272,5,3,3,13,2,6,0,2,0,2,2,2,26
7,1,15,1,17,10,73,0,0,0,0,1,1,1,0,12221,0,5,4,15,819,0,5,0,33,1,2,0,1,1,0,2,1,60
10,11,9,11,6,10,46,0,0,0,0,0,1,1,0,20102,4,2,5,15,822,4,1,5,12,2,4,0,0,0,5,1,2,40
9,4,10,8,4,14,26,0,0,0,0,0,1,1,0,120,3,3,6,15,1443,3,1,3,16,1,1,0,2,0,6,1,3,26
6,7,12,3,13,12,86,0,0,0,0,0,1,1,0,12222,10,5,7,15,1516,10,4,0,30,2,1,0,0,0,2,1,2,70
14,6,9,9,9,16,20,0,0,0,0,0,1,1,0,11001,5,2,8,15,1786,5,1,3,15,2,2,0,1,0,4,3,3,43
5,2,13,5,12,8,40,0,0,0,0,0,1,1,0,2020,8,4,9,15,1788,8,3,10,25,2,1,0,2,0,3,2,2,43
19,12,3,12,5,11,20,0,0,0,0,0,1,1,10,2,4,0,10,15,2002,4,1,5,6,2,7,0,0,0,4,3,0,13
9,10,10,7,6,15,6,0,0,0,0,0,1,1,0,10,3,2,11,15,15001,3,2,5,16,0,2,0,2,0,5,1,3,30
5,11,14,2,13,10,66,0,0,0,0,0,4,4,0,20221,10,5,12,14,229,10,3,10,28,1,0,1,1,0,2,3,1,63
3,3,20,5,9,9,60,0,0,0,0,1,4,4,0,20022,10,5,13,14,230,10,1,0,23,2,0,1,0,0,3,3,2,53
7,4,16,7,10,8,26,0,0,0,0,0,4,4,0,201,8,3,14,14,231,8,2,0,20,3,0,1,1,0,4,1,4,33
7,6,7,9,8,14,46,0,0,0,0,0,4,4,0,22010,3,2,15,14,232,3,2,10,17,3,2,0,2,0,3,2,3,53
9,9,10,13,4,14,40,0,0,0,0,0,4,4,0,22000,5,3,16,14,670,5,0,10,13,4,1,0,2,0,6,1,3,33
9,1,14,4,14,5,66,0,0,0,0,0,4,4,0,12202,10,2,17,14,673,10,4,0,24,2,1,0,0,0,1,2,4,56
9,5,14,3,9,6,53,0,0,0,0,0,4,4,0,10221,10,4,18,14,674,10,3,8,27,0,0,1,1,0,1,3,3,56
