competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
39,12,16,111138,39,0,25,25,196,161387,161710,0,111144,0,39
39,4,9,101112,39,0,24,24,248,161387,161711,0,112996,0,39
39,7,13,114640,39,0,25,25,193,161387,161712,70200,689,0,39
39,18,24,688,39,0,25,25,32,161387,161713,70200,695,0,39
39,3,1,112893,39,0,25,25,32,161387,161714,70200,113149,0,39
39,28,22,111139,39,0,25,23,249,161387,161715,70200,691,0,39
39,25,10,112828,39,0,25,25,147,161387,161716,70200,693,0,39
39,6,21,112134,39,0,25,23,26,161387,161717,70200,687,0,39
39,19,11,698,39,0,24,26,178,161387,161718,70200,111651,0,39
39,15,26,696,39,0,26,25,178,161387,161719,70200,112606,0,39
39,17,23,114162,39,0,25,25,193,161387,161720,70200,114161,0,39
39,29,5,111065,39,0,25,25,32,161387,161721,70200,111928,0,39
39,20,2,697,39,0,26,25,161,161387,161722,70200,112885,0,39
39,27,14,111140,39,0,25,25,435,161387,161723,70200,113018,0,39
39,8,18,695,39,0,25,26,32,161394,161732,70200,694,0,39
41,13,8,298,41,0,18,18,26,161384,161958,68400,299,0,41
41,7,4,417,41,0,18,19,178,161388,161992,61200,1756,0,41
41,8,15,1456,41,0,19,18,180,161388,161993,69300,298,0,41
41,9,3,300,41,0,19,19,249,161388,161995,61200,922,0,41
41,12,13,299,41,0,18,19,32,161388,161997,52200,418,0,41
41,10,1,918,41,0,19,19,34,161387,161998,57600,112199,0,41
41,10,2,919,41,0,19,19,249,161395,162000,69300,112199,0,41
56,10,8,433,56,0,19,19,176,161388,162231,59400,111705,0,56
56,6,11,702,56,0,19,19,249,161389,162233,68400,112072,0,56
56,12,7,700,56,0,19,19,179,161388,162234,50400,319,0,56
56,14,5,711,56,0,18,19,249,161388,162235,59400,112126,0,56
56,3,9,113458,56,0,19,18,34,161388,162237,50400,710,0,56
56,1,15,1439,56,0,19,19,249,161387,162238,54000,320,0,56
65,4,10,1572,65,0,27,27,469,161386,162454,71100,563,0,65
65,7,9,837,65,0,27,27,34,161388,162455,54000,423,0,65
65,8,1,834,65,0,26,25,469,161386,162456,71100,305,0,65
2012,2,7,112163,2012,0,24,24,195,161407,162888,74100,110955,0,2012
2012,4,3,116360,2012,0,24,24,32,161408,162890,74100,111768,0,2012
2012,8,6,111774,2012,0,24,24,195,161408,162891,74100,111779,0,2012
2012,14,12,112985,2012,0,24,24,196,161408,162892,75600,114628,0,2012
2012,16,13,111769,2012,0,24,24,33,161409,162893,74100,112979,0,2012
2012,9,10,131173,2012,0,24,24,195,161409,162894,75600,116361,0,2012
83,11,4,1474,83,0,27,27,196,161387,163097,68400,2056,0,83
83,1,6,982,83,0,27,27,261,161387,163098,70200,112115,0,83
83,12,9,110765,83,0,27,27,158,161387,163099,70200,1477,0,83
83,8,5,112558,83,0,27,27,182,161388,163101,68400,1478,0,83
83,3,7,112258,83,0,27,27,34,161388,163102,68400,1473,0,83
2221,1,12,116306,2221,0,16,16,178,161386,163523,68400,116307,0,2221
2221,5,4,116310,2221,0,16,16,430,161387,163525,52200,116302,0,2221
2221,11,10,116312,2221,0,16,16,153,161387,163526,48600,116311,0,2221
2221,7,9,116308,2221,0,16,16,158,161387,163527,70200,116305,0,2221
2221,2,3,116304,2221,0,16,16,193,161388,163528,43200,116309,0,2221
2221,6,13,116300,2221,0,16,16,341,161388,163529,68400,116303,0,2221
