offset6x,offset5y,offset10x,offset2x,offset2y,offset6y,offset7x,offset3x,offset8x,offset10y,offset3y,offset4x,offset7y,offset0x,offset8y,offset9x,offset5x,offset0y,offset1x,offset4y,offset9y,offset1y,playerinstruction10_1,playerinstruction3_1,playerid0,playerinstruction1_1,playerid9,defensivestyle,position10,playerinstruction9_2,defensivedepth,chancecreation,playerinstruction9_1,playerinstruction4_2,playerid1,position6,playerinstruction1_2,playerinstruction5_2,playerid7,defensivewidth,position8,playerid6,playersinboxcorner,playerinstruction7_1,buildupplay,playerid5,sourceformationid,playerinstruction0_2,playerid8,playerinstruction8_1,playerid2,playerinstruction5_1,position5,formationaudioid,playerinstruction6_1,playerinstruction6_2,playerinstruction10_2,playerinstruction3_2,playerid4,teamid,position2,playerinstruction4_1,playersinboxfk,playerinstruction8_2,playerid3,offensivestyle,playerinstruction0_1,playersinboxcross,position4,playerinstruction2_2,position3,offensivewidth,formationfullnameid,mentalityid,playerinstruction7_2,playerid10,position0,position9,position7,position1,playerinstruction2_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,0,0,-1,-1,-1,-1,-1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,1,0,-1,-1,-1,-1,-1,0
0.6600000262260437,0.3375000059604645,0.07500000298023224,0.675000011920929,0.15000000596046448,0.5116999745368958,0.3400000035762787,0.32499998807907104,0.925000011920929,0.824999988079071,0.15000000596046448,0.08410000056028366,0.550000011920929,0.5,0.824999988079071,0.49950000643730164,0.5,0.017500000074505806,0.925000011920929,0.22499999403953552,0.875,0.20000000298023224,1213440,16,233934,260,236988,3,27,8,60,0,17858560,40,231936,13,8,72,235790,50,23,222665,2,134219264,0,234378,0,4608,246669,2656256,243715,134217808,10,6,134222080,72,8,8,227813,1,4,1,2,8,232580,1,0,5,7,8,6,60,7,2,72,251566,0,25,15,3,16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,3,0,-1,-1,-1,-1,-1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,4,0,-1,-1,-1,-1,-1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,5,0,-1,-1,-1,-1,-1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,6,0,-1,-1,-1,-1,-1,0
0.36000001430511475,0.375,0.38999998569488525,0.637499988079071,0.16859999299049377,0.3481000065803528,0.925000011920929,0.36250001192092896,0.08709999918937683,0.875,0.1712999939918518,0.09319999814033508,0.5874999761581421,0.5,0.5939000248908997,0.6000000238418579,0.6399999856948853,0.017500000074505806,0.9189000129699707,0.22499999403953552,0.875,0.22499999403953552,34635776,16,202811,5,241852,2,26,8,50,1,16809992,8,227174,11,8,72,229906,50,16,236987,2,2394112,1,236499,0,512,210881,2394112,227678,134218048,9,10,134217808,72,8,8,200458,2,4,5,2,8,241464,1,0,3,7,8,6,50,12,7,8,221697,0,24,12,3,16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,8,0,-1,-1,-1,-1,-1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,9,0,-1,-1,-1,-1,-1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,10,0,-1,-1,-1,-1,-1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,11,0,-1,-1,-1,-1,-1,0
0.3499999940395355,0.3375000059604645,0.49950000643730164,0.6791999936103821,0.15000000596046448,0.3375000059604645,0.925000011920929,0.3601999878883362,0.07500000298023224,0.875,0.15049999952316284,0.07500000298023224,0.5874999761581421,0.5,0.5874999761581421,0.5,0.6499999761581421,0.017500000074505806,0.925000011920929,0.20000000298023224,0.6625000238418579,0.20000000298023224,294920,16,240595,5,220139,1,25,8,60,1,43008,8,232185,11,8,72,246349,50,16,259240,2,2394112,1,234319,0,0,257063,2394112,242751,134218048,9,14,134218048,72,8,8,235770,3,4,260,2,8,221281,2,0,2,7,8,6,60,3,12,8,264746,0,18,12,3,16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,13,0,-1,-1,-1,-1,-1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,14,0,-1,-1,-1,-1,-1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,15,0,-1,-1,-1,-1,-1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,16,0,-1,-1,-1,-1,-1,0
0.5,0.32499998807907104,0.38999998569488525,0.7124999761581421,0.15000000596046448,0.3375000059604645,0.6600000262260437,0.5,0.3400000035762787,0.875,0.15000000596046448,0.2874999940395355,0.550000011920929,0.5,0.550000011920929,0.6000000238418579,0.05000000074505806,0.017500000074505806,0.949999988079071,0.15000000596046448,0.875,0.32499998807907104,294920,16,234803,5,220039,3,26,8,50,0,1327104,8,229073,10,8,8,212366,50,15,255913,2,134222080,0,231951,0,0,221705,134220032,224447,5,8,4,134218048,72,8,8,248718,4,4,1,2,72,212090,0,0,4,6,8,5,70,24,17,72,225867,0,24,13,2,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,18,0,-1,-1,-1,-1,-1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,19,0,-1,-1,-1,-1,-1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,20,0,-1,-1,-1,-1,-1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,21,0,-1,-1,-1,-1,-1,0
0.3499999940395355,0.3375000059604645,0.49950000643730164,0.6639999747276306,0.14790000021457672,0.3375000059604645,0.925000011920929,0.3330000042915344,0.07500000298023224,0.875,0.14790000021457672,0.07500000298023224,0.5874999761581421,0.5,0.5874999761581421,0.5,0.6499999761581421,0.017500000074505806,0.925000011920929,0.20000000298023224,0.6625000238418579,0.20000000298023224,1343488,16,228789,5,247090,2,25,8,60,0,43008,8,259307,11,8,32840,202652,60,16,256079,2,2393088,0,238216,0,4608,246340,2656256,229942,576,9,14,134217776,72,8,8,262859,5,4,20,2,8,164240,0,0,4,7,8,6,70,3,22,8,259197,0,18,12,3,16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,23,0,-1,-1,-1,-1,-1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,24,0,-1,-1,-1,-1,-1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,25,0,-1,-1,-1,-1,-1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,26,0,-1,-1,-1,-1,-1,0
0.925000011920929,0.3375000059604645,0.49950000643730164,0.7124999761581421,0.14830000698566437,0.5874999761581421,0.6499999761581421,0.2874999940395355,0.3499999940395355,0.875,0.15330000221729279,0.07500000298023224,0.512499988079071,0.5,0.512499988079071,0.07500000298023224,0.5,0.017500000074505806,0.925000011920929,0.20000000298023224,0.5874999761581421,0.20000000298023224,100696064,16,204935,260,236276,1,25,8,40,2,2639872,8,257896,12,8,72,208135,50,15,243282,2,134220032,2,193474,0,4096,257057,134220032,202695,134217776,10,15,2246656,8,8,8,152908,7,4,260,2,72,247649,1,0,3,7,8,6,60,-1,27,72,251892,0,16,13,3,16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,28,0,-1,-1,-1,-1,-1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,29,0,-1,-1,-1,-1,-1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,30,0,-1,-1,-1,-1,-1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,31,0,-1,-1,-1,-1,-1,0
0.3499999940395355,0.3375000059604645,0.49950000643730164,0.6669999957084656,0.17499999701976776,0.3375000059604645,0.925000011920929,0.3352000117301941,0.07500000298023224,0.875,0.17499999701976776,0.10000000149011612,0.5874999761581421,0.4970000088214874,0.5874999761581421,0.5,0.6499999761581421,0.019600000232458115,0.9211999773979187,0.22499999403953552,0.6625000238418579,0.21649999916553497,1343488,16,242656,5,247249,3,25,8,50,1,134251520,8,186156,11,8,32840,251954,50,16,270208,2,1214464,1,235735,0,512,258906,2394112,229266,80,9,14,134218048,72,8,8,208892,8,4,5,2,8,239360,0,0,4,7,8,6,60,3,32,8,245637,0,18,12,3,16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,33,0,-1,-1,-1,-1,-1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,1,-1,34,0,-1,-1,-1,-1,-1,0
