homega,previousyeartableposition,homegf,currenttableposition,awaygf,awayga,teamshortform,hasachievedobjective,yettowin,unbeatenallcomps,unbeatenleague,champion,leagueid,prevleagueid,highestpossible,teamform,highestprobable,homewins,artificialkey,nummatchesplayed,teamid,grouping,awaywins,objective,points,actualvsexpectations,homelosses,unbeatenhome,lastgameresult,unbeatenaway,awaylosses,awaydraws,homedraws,teamlongform
6,5,9,2,11,4,80,0,0,0,0,0,1,1,0,22202,10,2,0,10,269,10,5,10,21,1,2,0,0,0,1,0,0,70
3,9,8,4,8,6,80,0,0,0,0,0,1,1,0,22220,10,4,1,10,270,10,2,3,19,0,1,0,2,0,2,1,0,63
8,3,5,7,6,5,33,0,0,0,0,0,1,1,0,21010,3,2,2,10,271,8,1,8,13,1,2,0,2,0,1,3,1,43
12,8,6,10,9,6,20,0,0,0,0,0,1,1,0,20000,5,0,3,10,272,5,2,3,8,2,4,0,2,0,2,0,2,26
6,1,9,1,12,7,46,0,0,0,0,1,1,1,0,2120,0,3,4,10,819,0,4,0,22,1,2,0,2,1,0,1,0,73
8,11,4,11,5,7,33,0,0,0,0,0,1,1,0,2011,4,0,5,10,822,4,1,5,5,2,4,0,1,0,3,1,1,16
6,4,8,8,3,10,26,0,0,0,0,0,1,1,0,102,3,2,6,10,1443,3,1,3,12,1,0,1,0,0,4,0,3,40
3,7,6,5,7,10,53,0,0,0,0,0,1,1,0,1122,8,3,7,10,1516,8,2,0,17,3,1,0,0,0,2,1,1,56
8,6,5,9,5,11,66,0,0,0,0,0,1,1,0,20212,5,2,8,10,1786,5,1,3,12,2,1,0,0,0,3,1,2,40
4,2,12,3,9,4,46,0,0,0,0,0,1,1,0,21111,10,3,9,10,1788,10,2,10,19,1,0,1,1,0,1,2,2,63
13,12,1,12,2,4,6,0,1,0,0,0,1,1,0,10,4,0,10,10,2002,4,0,5,3,2,5,0,2,0,2,3,0,10
5,10,8,6,5,7,53,0,0,0,0,0,1,1,0,1212,8,2,11,10,15001,3,2,5,15,0,1,0,0,0,2,1,2,50
3,11,6,3,7,6,60,0,0,0,0,0,4,4,0,21112,10,3,12,9,229,10,2,10,18,1,0,1,0,0,1,2,1,66
0,3,7,5,6,4,46,0,0,0,0,1,4,4,0,12111,10,2,13,9,230,10,1,0,14,2,0,1,1,0,1,3,2,51
6,4,14,4,8,3,40,0,0,0,0,0,4,4,0,2111,10,2,14,9,231,10,2,0,16,2,0,1,1,0,1,1,3,59
3,6,1,12,7,5,60,0,0,0,0,0,4,4,0,11212,3,0,15,9,232,3,2,10,10,3,2,0,0,0,1,2,2,37
3,9,4,14,4,11,26,0,0,0,0,0,4,4,0,1020,5,1,16,9,670,5,0,10,7,4,0,1,2,0,4,1,3,25
8,1,7,6,8,1,46,0,0,0,0,0,4,4,0,12111,10,0,17,9,673,10,3,0,14,2,1,0,1,1,0,1,4,51
6,5,9,2,6,3,60,0,0,0,1,0,4,4,0,21211,10,3,18,9,674,10,2,8,19,0,0,1,1,1,0,3,1,70
3,12,3,7,8,7,40,0,0,0,0,0,4,4,0,1211,8,2,19,9,680,8,1,8,13,1,2,0,1,1,0,4,0,48
10,7,3,16,7,9,13,0,1,0,0,0,4,4,0,11,4,0,20,9,681,4,0,3,3,3,4,0,1,0,2,3,0,11
4,8,4,8,5,5,40,0,0,0,0,0,4,4,0,22000,8,2,21,9,1750,8,2,10,12,2,2,0,2,0,3,0,0,44
14,15,7,11,5,4,20,0,0,0,0,0,4,4,0,20000,3,1,22,9,2013,3,2,4,10,0,3,0,2,0,2,0,1,37
6,2,12,1,6,6,66,0,0,0,0,0,4,4,0,10222,0,3,23,9,2014,0,3,10,19,0,1,0,0,0,1,0,1,70
9,16,6,9,4,9,40,0,0,0,0,0,4,4,0,12101,3,2,24,9,8001,3,1,4,12,0,2,0,1,0,1,2,1,44
8,14,6,15,2,13,33,0,0,0,0,0,4,4,0,10102,4,1,25,9,100081,4,0,4,5,2,2,0,0,0,4,0,2,18
6,10,7,13,5,10,46,0,0,0,0,0,4,4,0,2120,5,1,26,9,100087,5,1,3,9,2,2,0,2,0,2,1,2,33
3,13,6,10,4,6,46,0,0,0,0,0,4,4,0,22001,3,2,27,9,110724,3,1,4,11,0,2,0,1,0,2,1,1,40
5,3,4,15,6,7,33,0,0,0,0,0,10,10,0,11002,3,1,28,6,245,3,1,0,8,4,1,0,0,0,1,2,0,44
3,1,15,4,11,3,100,0,0,0,1,1,10,10,0,22222,10,3,29,7,246,10,2,0,17,2,0,1,0,1,0,1,1,80
1,2,12,1,11,1,100,0,0,0,1,0,10,10,0,22222,0,4,30,7,247,0,3,0,21,1,0,1,0,1,0,0,0,100
2,13,5,9,2,9,33,0,0,0,0,0,10,10,0,11200,3,2,31,7,634,3,0,3,9,1,0,1,2,0,2,2,1,42
6,14,3,18,3,10,6,0,1,0,0,0,10,10,0,10,4,0,32,6,645,4,0,5,1,2,2,0,2,0,3,0,1,5
9,7,1,17,3,7,20,0,0,0,0,0,10,10,0,200,4,0,33,7,1903,4,1,8,3,4,3,0,2,0,3,0,0,14
10,9,4,12,3,6,40,0,0,0,0,0,10,10,0,220,3,1,34,7,1905,3,1,5,6,0,3,0,2,0,2,0,0,28
2,4,12,2,8,1,86,0,0,0,1,0,10,10,0,22212,10,3,35,7,1906,10,3,10,19,1,0,1,0,1,0,0,1,90
2,5,8,3,6,2,80,0,0,0,0,0,10,10,0,22022,10,4,36,7,1908,10,2,10,18,1,0,1,0,0,1,0,0,85
7,10,1,13,5,4,20,0,0,0,0,0,10,10,0,2,3,0,37,7,1909,3,2,3,6,1,3,0,0,0,2,0,0,28
