competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
65,1,9,422,65,11222,34,34,34,161088,150466,60300,306,20,65
65,3,2,445,65,2220,35,35,34,161092,150478,71100,423,2112,65
65,9,6,305,65,20,35,34,34,161092,150479,71100,422,12200,65
65,4,7,1572,65,10212,35,35,469,161092,150480,71100,834,20101,65
65,5,10,111132,65,22022,35,35,469,161092,150481,71100,837,10000,65
65,8,1,306,65,20001,34,35,34,161092,150482,71100,563,11222,65
56,10,7,708,56,22222,27,27,261,161088,151354,68400,113458,2111,56
56,2,13,319,56,2222,27,27,178,161088,151355,69000,700,22100,56
56,10,4,710,56,22222,28,27,261,161093,151361,63000,113458,2212,56
56,11,13,319,56,20201,27,28,178,161095,151362,69000,433,22100,56
56,16,8,702,56,1,28,28,249,161095,151363,68400,113743,12000,56
56,15,2,700,56,101,27,28,179,161094,151364,63000,113892,2222,56
56,1,3,711,56,22022,28,28,249,161094,151365,54000,320,2120,56
56,6,12,321,56,20220,28,28,34,161094,151366,54000,1439,111,56
56,14,9,112072,56,10000,28,28,228,161094,151367,63000,111705,12,56
56,7,5,112126,56,2111,28,27,35,161093,151368,54000,708,2222,56
41,6,1,918,41,2002,25,25,34,161088,151577,66600,299,12222,41
41,4,5,417,41,20202,25,25,178,161088,151579,75600,418,21200,41
41,15,16,1755,41,1,26,26,228,161095,151585,68400,1757,1220,41
41,8,2,919,41,1102,26,26,249,161094,151586,61200,1456,22221,41
41,3,12,1756,41,20100,26,26,178,161093,151587,64800,300,10200,41
41,11,6,299,41,1222,25,26,32,161094,151588,61200,1463,2002,41
41,5,10,298,41,21200,26,25,26,161094,151589,61200,417,10012,41
41,14,7,112199,41,2000,26,26,228,161094,151590,61200,920,21201,41
41,1,13,917,41,12222,26,25,35,161094,151591,61200,918,2211,41
41,9,4,418,41,10022,25,26,34,161094,151592,69300,922,20202,41
2012,13,12,112985,2012,2001,29,29,196,161093,151909,55800,131173,0,2012
2012,7,9,111769,2012,20022,29,29,33,161093,151910,55800,116361,1201,2012
2012,11,5,116360,2012,21210,30,29,32,161093,151911,55800,114628,22122,2012
2012,1,15,112378,2012,20201,29,29,195,161093,151912,55800,112540,1001,2012
2012,8,14,112979,2012,22121,29,29,182,161093,151913,55800,111774,2,2012
2012,10,2,111724,2012,21021,30,29,196,161093,151914,55800,111779,21221,2012
2012,3,4,110955,2012,22212,29,29,195,161093,151915,55800,112163,2221,2012
2012,6,16,111773,2012,1220,29,29,158,161093,151916,55800,111768,0,2012
4,11,9,680,4,2,12,12,26,161092,152045,74700,2013,11002,4
4,15,12,8001,4,2020,12,12,32,161093,152046,57600,100081,1010,4
4,16,13,100087,4,11210,12,12,228,161093,152047,65700,681,20020,4
4,4,7,230,4,11122,12,12,26,161093,152048,74700,673,11200,4
4,2,5,1750,4,12202,12,12,176,161094,152049,48600,229,222,4
4,14,8,232,4,1000,12,12,176,161094,152050,57600,110724,12220,4
4,6,1,2014,4,11002,12,12,34,161094,152051,66600,231,22222,4
4,3,10,670,4,11102,12,12,180,161094,152052,69300,674,20220,4
350,18,7,112096,350,100,11,11,149,161093,152320,75600,112392,21002,350
350,12,5,112387,350,2120,11,11,345,161094,152321,75600,113037,1220,350
350,9,3,112393,350,12202,11,11,149,161094,152322,64800,113217,22211,350
350,13,2,112139,350,20101,11,11,179,161093,152323,75600,112883,22122,350
350,8,14,112572,350,21120,11,11,149,161092,152324,64800,113057,2,350
350,10,17,113222,350,20100,11,11,149,161094,152325,64800,112408,21,350
350,1,4,112390,350,12222,11,11,149,161092,152326,64800,605,2222,350
350,16,15,113058,350,2000,11,11,149,161093,152327,64800,113060,102,350
350,6,11,111674,350,21011,11,11,149,161092,152328,75600,607,20120,350
189,6,9,1862,189,22001,12,11,178,161093,152563,64800,10032,212,189
189,2,7,1713,189,2211,12,11,34,161093,152564,64800,900,10021,189
189,4,1,894,189,12222,12,12,33,161093,152565,73800,324,22211,189
189,10,5,897,189,220,12,12,249,161094,152566,51300,322,10020,189
189,8,12,896,189,12001,11,12,176,161094,152567,59400,1704,10000,189
189,3,11,115201,189,20202,11,12,33,161094,152568,59400,898,12011,189
68,16,6,327,68,2202,9,9,176,161088,152806,72000,110776,20220,68
68,4,2,325,68,22022,10,10,261,161092,152807,72000,111339,22222,68
68,18,19,746,68,10020,9,10,468,161093,152808,48600,131389,20,68
68,8,20,748,68,21200,9,10,147,161093,152809,57600,101028,10,68
68,5,1,326,68,2021,10,10,176,161093,152810,68400,436,22222,68
68,3,10,101041,68,22202,10,10,147,161094,152811,48600,101016,11202,68
68,11,17,101014,68,10202,10,10,178,161094,152812,57600,101007,1210,68
68,13,15,101033,68,10021,10,10,147,161094,152813,57600,111117,10000,68
68,6,12,741,68,20220,10,9,195,161094,152814,68400,327,22002,68
68,14,7,101020,68,200,10,10,261,161095,152815,72000,113142,1022,68
