competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
4,10,3,674,4,0,20,20,178,161169,152109,74700,110724,0,4
4,7,4,673,4,0,20,20,176,161170,152110,57600,1750,0,4
4,16,9,232,4,0,20,20,176,161170,152111,65700,100081,0,4
4,11,5,231,4,0,20,20,176,161170,152112,74700,681,0,4
4,12,6,230,4,0,20,20,26,161171,152113,48600,670,0,4
4,8,1,2014,4,0,20,20,34,161171,152114,57600,680,0,4
4,2,14,100087,4,0,20,20,228,161171,152115,66600,229,0,4
4,15,13,8001,4,0,20,20,32,161171,152116,69300,2013,0,4
350,7,16,112572,350,0,18,18,149,161188,152391,75600,607,0,350
350,16,9,112408,350,0,19,18,149,161195,152392,75600,112572,0,350
350,8,10,112883,350,0,19,19,149,161195,152394,75600,112096,0,350
350,3,12,113060,350,0,19,19,149,161195,152395,75600,112387,0,350
350,14,18,113222,350,0,19,19,149,161195,152397,75600,113057,0,350
350,11,5,113217,350,0,19,19,149,161195,152398,75600,111674,0,350
350,4,17,113058,350,0,19,19,149,161195,152399,75600,112393,0,350
350,6,2,112139,350,0,19,19,179,161195,152400,75600,112390,0,350
350,13,15,113037,350,0,19,19,149,161202,152402,75600,112392,0,350
350,7,1,605,350,0,19,18,262,161216,152413,75600,607,0,350
189,4,7,1713,189,0,18,18,34,161170,152599,64800,324,0,189
189,8,1,900,189,0,18,18,176,161170,152600,64800,322,0,189
189,2,10,1862,189,0,18,18,178,161170,152601,73800,898,0,189
189,6,9,1704,189,0,18,18,34,161171,152602,51300,897,0,189
189,12,5,10032,189,0,18,18,35,161171,152603,59400,115201,0,189
189,11,3,894,189,0,18,18,33,161171,152604,59400,896,0,189
68,12,6,101016,68,0,20,20,147,161170,152907,68400,101007,0,68
68,5,13,113142,68,0,20,20,178,161170,152908,57600,101037,0,68
68,15,1,326,68,0,20,20,176,161171,152909,57600,748,0,68
68,9,17,111117,68,0,20,20,178,161170,152910,57600,101014,0,68
68,14,10,111339,68,0,20,20,193,161170,152911,48600,101028,0,68
68,20,8,101020,68,0,19,20,261,161172,152912,72000,746,0,68
68,7,18,101033,68,0,20,20,147,161171,152913,57600,741,0,68
68,4,19,131389,68,0,20,20,469,161170,152914,68400,327,0,68
68,16,11,101041,68,0,20,20,147,161171,152915,48600,110776,0,68
68,2,3,436,68,0,20,19,261,161171,152916,68400,325,0,68
80,2,1,191,80,0,17,17,176,161190,153225,73800,209,0,80
80,5,3,252,80,0,17,17,178,161192,153226,61200,1787,0,80
80,6,7,111822,80,0,17,17,35,161192,153227,52200,254,0,80
80,4,8,256,80,0,17,17,179,161191,153228,61200,2017,0,80
80,9,10,15009,80,0,17,17,249,161191,153229,61200,110720,0,80
80,12,11,15040,80,0,17,17,469,161192,153230,52200,781,0,80
1,7,5,1788,1,0,17,17,178,161199,153417,50400,15001,0,1
1,10,12,2002,1,0,17,17,35,161199,153418,50400,1786,0,1
1,3,6,270,1,0,17,17,228,161199,153419,57600,819,0,1
1,1,2,269,1,0,17,17,176,161199,153420,64800,1516,0,1
1,4,11,822,1,0,17,17,249,161200,153421,68400,271,0,1
1,9,8,1443,1,0,17,17,228,161197,153422,68400,272,0,1
13,14,4,1,13,0,20,20,156,161170,153707,45000,1799,0,13
13,1,12,1943,13,0,19,20,348,161171,153708,59400,9,0,13
13,15,16,1925,13,0,19,20,450,161170,153709,63000,14,0,13
13,11,8,1808,13,0,20,20,340,161172,153710,71100,110,0,13
13,6,20,1794,13,0,20,20,433,161171,153716,50400,19,0,13
13,10,3,2,13,0,21,21,115,161180,153717,72900,13,0,13
13,17,13,144,13,0,21,21,328,161180,153718,71100,7,0,13
13,8,18,1923,13,0,20,20,228,161180,153719,71100,1808,0,13
13,16,5,18,13,0,21,19,409,161181,153721,70200,1925,0,13
13,7,11,110,13,0,20,21,415,161182,153723,72900,11,0,13
13,9,1,9,13,0,20,21,13,161181,153725,72900,5,0,13
13,19,2,10,13,0,20,21,246,161181,153726,70200,1796,0,13
60,23,6,1932,60,0,25,27,26,161166,154091,71100,1480,0,60
60,8,11,1962,60,0,25,27,228,161170,154223,54000,1926,0,60
60,13,19,15015,60,0,26,26,34,161170,154224,54000,89,0,60
