competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
4,8,2,229,4,0,25,25,179,161199,152149,66600,680,0,4
4,9,4,230,4,0,25,25,26,161198,152150,74700,110724,0,4
4,10,11,681,4,0,25,25,249,161197,152151,74700,232,0,4
4,1,16,100081,4,0,25,25,228,161199,152152,57600,2014,0,4
4,6,15,2013,4,0,25,25,228,161199,152153,69300,674,0,4
4,13,12,100087,4,0,25,25,228,161198,152154,65700,670,0,4
4,14,7,673,4,0,25,25,176,161198,152155,57600,8001,0,4
4,3,5,1750,4,0,25,25,176,161199,152156,48600,231,0,4
350,16,9,112408,350,0,19,19,149,161197,152392,72000,112572,0,350
350,13,1,605,350,0,19,19,262,161199,152393,61200,112392,0,350
350,8,10,112883,350,0,19,19,149,161196,152394,72000,112096,0,350
350,3,12,113060,350,0,19,19,149,161197,152395,72000,112387,0,350
350,15,5,607,350,0,19,19,345,161199,152396,72000,113037,0,350
350,14,18,113222,350,0,19,19,149,161198,152397,61200,113057,0,350
350,11,6,113217,350,0,19,19,149,161197,152398,61200,111674,0,350
350,4,17,113058,350,0,19,19,149,161196,152399,61200,112393,0,350
350,7,2,112139,350,0,19,19,179,161198,152400,72000,112390,0,350
68,3,13,101020,68,0,24,24,261,161193,152952,72000,327,0,68
68,7,17,748,68,0,24,24,147,161193,152954,72000,741,0,68
68,12,5,436,68,0,24,24,261,161193,152956,61200,101028,0,68
68,10,14,113142,68,0,25,25,178,161199,152957,48600,101016,0,68
68,1,11,101007,68,0,25,25,249,161199,152958,68400,325,0,68
68,20,7,741,68,0,24,25,195,161198,152959,48600,746,0,68
68,13,8,101014,68,0,25,24,178,161200,152960,72000,101020,0,68
68,19,3,327,68,0,24,25,176,161200,152961,72000,101033,0,68
68,17,16,110776,68,0,25,24,179,161199,152962,57600,748,0,68
68,9,12,101028,68,0,24,25,249,161198,152963,57600,101041,0,68
68,15,4,111339,68,0,25,25,193,161197,152964,72000,111117,0,68
68,5,18,131389,68,0,25,24,469,161199,152965,57600,436,0,68
68,2,6,101037,68,0,25,25,178,161198,152966,68400,326,0,68
80,11,8,111822,80,0,18,18,35,161198,153231,61200,15040,0,80
80,10,7,256,80,0,18,18,179,161198,153232,61200,15009,0,80
80,6,2,209,80,0,18,18,178,161199,153233,61200,254,0,80
80,1,9,110720,80,0,18,18,178,161198,153234,61200,191,0,80
80,5,12,781,80,0,18,18,182,161199,153235,52200,1787,0,80
80,3,4,2017,80,0,18,18,35,161199,153236,52200,252,0,80
1,7,5,1788,1,0,17,17,178,161199,153417,50400,15001,0,1
1,10,12,2002,1,0,17,17,35,161199,153418,50400,1786,0,1
1,3,6,270,1,0,17,17,228,161199,153419,57600,819,0,1
1,1,2,269,1,0,17,17,176,161199,153420,64800,1516,0,1
1,4,11,822,1,0,17,17,249,161200,153421,68400,271,0,1
1,9,8,1443,1,0,17,17,228,161197,153422,68400,272,0,1
13,11,15,1799,13,0,23,23,330,161193,153738,72000,5,0,13
13,1,14,1925,13,0,23,24,450,161198,153747,45000,9,0,13
13,3,19,1796,13,0,24,24,336,161198,153748,54000,1,0,13
13,15,18,7,13,0,24,23,265,161200,153749,72000,1799,0,13
13,5,12,144,13,0,24,24,328,161198,153750,54000,2,0,13
