competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
4,10,9,680,4,0,26,26,26,161205,152157,65700,681,0,4
4,4,5,674,4,0,26,26,178,161206,152158,57600,230,0,4
4,16,8,110724,4,0,26,26,147,161205,152159,74700,100081,0,4
4,7,13,670,4,0,26,26,180,161204,152160,74700,673,0,4
4,6,15,2013,4,0,26,26,228,161206,152161,69300,1750,0,4
4,12,14,8001,4,0,26,26,32,161205,152162,57600,100087,0,4
4,11,1,2014,4,0,26,26,34,161206,152163,66600,232,0,4
4,2,3,231,4,0,26,26,176,161206,152164,48600,229,0,4
350,17,13,113057,350,0,20,20,149,161206,152401,61200,113058,0,350
350,14,15,113037,350,0,20,20,149,161204,152402,61200,112392,0,350
350,1,8,112096,350,0,20,20,149,161207,152403,61200,605,0,350
350,9,5,607,350,0,20,20,345,161207,152404,72000,112408,0,350
350,11,4,112393,350,0,20,20,149,161204,152405,61200,113060,0,350
350,6,7,112390,350,0,20,20,149,161204,152406,72000,113217,0,350
350,12,18,113222,350,0,20,20,149,161205,152407,72000,112883,0,350
350,3,16,112572,350,0,20,20,149,161205,152408,61200,112387,0,350
350,2,10,111674,350,0,20,20,149,161206,152409,72000,112139,0,350
68,5,2,326,68,0,26,26,176,161205,152967,68400,111339,0,68
68,7,1,325,68,0,26,26,261,161207,152968,72000,741,0,68
68,9,17,110776,68,0,26,26,179,161205,152969,57600,101014,0,68
68,4,20,746,68,0,26,26,468,161206,152970,68400,327,0,68
68,15,16,111117,68,0,26,26,178,161206,152971,57600,113142,0,68
68,13,11,101020,68,0,26,26,261,161205,152972,48600,101007,0,68
68,14,19,101033,68,0,26,26,147,161205,152973,68400,101028,0,68
68,6,12,748,68,0,26,26,147,161204,152974,72000,101037,0,68
68,18,8,101041,68,0,26,26,147,161206,152975,48600,131389,0,68
68,10,3,436,68,0,26,26,261,161206,152976,57600,101016,0,68
80,12,1,191,80,0,19,19,176,161205,153237,61200,781,0,80
80,8,3,252,80,0,19,19,178,161205,153238,61200,111822,0,80
80,9,4,1787,80,0,19,19,176,161206,153239,52200,110720,0,80
80,7,6,254,80,0,19,19,147,161206,153240,61200,256,0,80
80,5,10,15009,80,0,19,19,249,161205,153241,61200,2017,0,80
80,2,11,15040,80,0,19,19,469,161206,153242,52200,209,0,80
1,8,9,1786,1,0,18,18,228,161204,153423,68400,15001,0,1
