playerid35,playerid0,playerid9,customsub0in,playerid36,rightfreekicktakerid,playerid44,playerid27,playerid1,playerid38,playerid31,playerid7,playerid20,playerid39,playerid42,playerid48,playerid13,playerid6,customsub0out,playerid37,playerid5,playerid45,playerid8,playerid14,playerid46,longkicktakerid,playerid12,playerid2,rightcornerkicktakerid,playerid30,customsub1in,playerid15,playerid41,playerid47,playerid23,playerid16,customsub1out,leftcornerkicktakerid,playerid18,playerid4,playerid40,playerid49,customsub2out,teamid,playerid22,playerid24,playerid11,customsub2in,playerid3,captainid,playerid51,leftfreekicktakerid,playerid25,playerid33,playerid19,playerid17,playerid26,playerid50,playerid34,penaltytakerid,playerid32,freekicktakerid,playerid28,playerid21,playerid10,playerid43,playerid29
-1,220901,230666,-1,-1,222665,-1,273925,231936,-1,274388,235790,256958,-1,-1,-1,231448,222665,-1,-1,234378,-1,246669,205498,-1,222665,236988,243715,246669,278773,-1,232938,-1,-1,201118,265693,-1,251566,213051,227813,-1,-1,-1,1,251805,248732,207421,-1,232580,222665,-1,251566,271743,-1,240273,233934,274387,-1,-1,246669,-1,222665,71124,209989,251566,-1,273926
-1,202811,241852,-1,-1,236499,-1,279634,227174,-1,264209,229906,236987,-1,-1,-1,238067,236499,-1,-1,210881,-1,246923,266609,-1,236499,216393,227678,236499,261335,-1,219693,-1,-1,205989,200458,-1,236499,260247,217036,-1,-1,-1,2,212419,278017,247172,-1,241464,210881,-1,236499,243917,-1,220440,207557,274348,-1,-1,236499,210635,236499,70034,226162,221697,-1,275266
-1,240595,220139,-1,-1,220139,-1,238196,232185,-1,-1,212099,257400,-1,-1,-1,218343,238336,-1,-1,256556,-1,257063,242749,-1,220139,189177,221281,220139,-1,-1,264120,-1,-1,251522,254588,-1,220139,242751,231540,-1,-1,-1,3,278920,264746,273771,-1,173671,220139,-1,220139,256366,-1,256358,243158,266095,-1,-1,220139,-1,220139,235770,246349,213905,-1,248534
-1,219795,220039,-1,-1,231951,-1,240912,229073,-1,-1,243849,212090,-1,-1,-1,244559,212366,-1,-1,231951,-1,221705,255913,-1,231951,235807,224447,231951,-1,-1,254327,-1,-1,263906,252897,-1,231951,165191,248718,-1,-1,-1,4,212992,278712,225509,-1,239540,224447,-1,212366,252895,-1,263685,234803,236321,-1,-1,220039,-1,231951,-1,254522,225867,-1,-1
-1,269626,238216,-1,-1,257534,-1,273883,259307,-1,278286,257534,242578,-1,-1,-1,254796,247090,-1,-1,256079,-1,202652,263620,-1,257534,246340,229942,257534,257239,-1,239231,-1,-1,259356,262859,-1,257534,257084,229984,-1,-1,-1,5,238074,228789,259197,-1,164240,229984,-1,202652,230918,-1,277795,204246,270039,-1,-1,257534,235454,257534,264115,248695,232411,-1,274066
-1,204935,208135,-1,-1,243282,-1,247764,225793,-1,-1,257057,211575,-1,-1,-1,270866,243657,-1,-1,232080,-1,243282,193474,-1,243282,251892,202695,243282,266871,-1,207599,-1,-1,263168,152908,-1,243282,257896,244380,-1,-1,-1,7,211117,277434,236276,-1,247649,202695,-1,243282,118794,-1,264039,237704,270676,-1,-1,221479,-1,243282,279625,180216,221479,-1,268632
-1,242656,247249,-1,-1,251954,-1,-1,270208,-1,-1,258906,270206,-1,-1,-1,243669,213654,-1,-1,248384,-1,251954,246053,-1,251954,232104,229266,251954,-1,-1,225147,-1,-1,208892,189456,-1,251954,245715,241184,-1,-1,-1,8,266074,193331,206534,-1,235735,235735,-1,251954,239360,-1,254121,237935,203570,-1,-1,247249,-1,251954,-1,263734,245637,-1,-1
-1,212831,253072,-1,-1,231281,-1,247601,231281,-1,278292,242434,273651,-1,-1,-1,232487,236772,-1,-1,239837,-1,209331,246104,-1,231281,242516,237678,231281,260406,-1,246174,-1,-1,266815,225100,-1,236772,189509,216267,-1,-1,-1,9,271975,194911,224458,-1,203376,203376,-1,231281,70994,-1,232223,240913,71227,-1,-1,209331,70995,231281,264298,197061,241084,-1,271974
-1,210257,239085,-1,-1,246191,-1,277427,188377,-1,-1,246191,241811,-1,-1,-1,207410,231866,-1,-1,192985,-1,237692,203574,-1,246191,218667,239818,246191,-1,-1,208920,-1,-1,157804,271574,-1,246191,253124,251517,-1,-1,-1,10,70035,70996,206517,-1,229237,192985,-1,246191,261621,-1,277295,200159,263955,-1,-1,239085,-1,246191,269688,279624,246420,-1,276621
-1,226753,212198,-1,-1,212198,-1,260910,234574,-1,272644,268438,205988,-1,-1,-1,224158,269136,-1,-1,200145,-1,231677,237238,-1,212198,190460,201535,212198,268439,-1,229880,-1,-1,233064,169588,-1,212198,254088,221660,-1,-1,-1,11,211300,238041,255475,-1,203263,212198,-1,212198,163264,-1,268414,243647,269233,-1,-1,212198,-1,212198,268435,239301,259399,-1,268437
