competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
4,13,3,231,4,0,28,28,176,161220,152173,57600,100087,0,4
4,11,8,110724,4,0,28,28,147,161218,152174,74700,681,0,4
4,4,16,100081,4,0,28,28,228,161219,152175,57600,230,0,4
4,9,15,2013,4,0,28,28,228,161220,152176,69300,680,0,4
4,2,14,8001,4,0,28,28,32,161219,152177,74700,229,0,4
4,7,1,2014,4,0,28,28,34,161220,152178,66600,674,0,4
4,10,6,673,4,0,28,28,176,161220,152179,48600,232,0,4
4,5,12,670,4,0,28,28,180,161219,152180,65700,1750,0,4
350,13,5,607,350,0,22,22,345,161218,152419,72000,113060,0,350
350,15,2,112139,350,0,22,22,179,161217,152420,72000,112392,0,350
350,9,11,111674,350,0,22,22,149,161217,152421,61200,113057,0,350
350,1,14,113037,350,0,22,22,149,161218,152422,61200,605,0,350
350,17,8,112096,350,0,22,22,149,161219,152423,61200,113058,0,350
350,18,16,112572,350,0,22,22,149,161218,152424,61200,113222,0,350
350,3,4,112393,350,0,22,22,149,161219,152425,72000,112387,0,350
350,12,7,112390,350,0,22,22,149,161219,152426,61200,112883,0,350
350,10,6,113217,350,0,22,22,149,161217,152427,61200,112408,0,350
68,8,6,101014,68,0,28,28,178,161219,152987,68400,741,0,68
68,19,2,326,68,0,28,28,176,161220,152988,68400,131389,0,68
68,7,1,325,68,0,28,28,261,161218,152989,72000,101037,0,68
68,4,18,110776,68,0,28,28,179,161221,152990,73800,327,0,68
68,5,20,746,68,0,28,28,468,161220,152991,57600,111339,0,68
68,17,11,101020,68,0,28,28,261,161220,152992,48600,101028,0,68
68,10,14,101033,68,0,28,28,147,161219,152993,57600,101016,0,68
68,15,12,748,68,0,28,28,147,161220,152994,57600,101007,0,68
68,13,9,101041,68,0,28,28,147,161219,152995,48600,113142,0,68
68,16,3,436,68,0,28,28,261,161219,152996,68400,111117,0,68
80,1,3,252,80,0,21,21,178,161219,153249,61200,191,0,80
80,10,8,111822,80,0,21,21,35,161220,153250,61200,15009,0,80
80,11,7,256,80,0,21,21,179,161220,153251,61200,15040,0,80
80,6,4,1787,80,0,21,21,176,161220,153252,61200,254,0,80
80,9,12,781,80,0,21,21,182,161220,153253,61200,110720,0,80
80,2,5,2017,80,0,21,21,35,161220,153254,61200,209,0,80
1,1,8,1786,1,0,20,20,228,161221,153435,68400,1516,0,1
1,9,11,822,1,0,20,20,249,161220,153436,50400,272,0,1
1,10,3,819,1,0,20,20,194,161220,153437,57600,15001,0,1
1,2,7,1443,1,0,20,20,228,161220,153438,64800,269,0,1
1,4,12,2002,1,0,20,20,35,161218,153439,68400,1788,0,1
1,5,6,270,1,0,20,20,228,161220,153440,50400,271,0,1
13,15,3,1,13,0,27,27,156,161219,153777,63000,1925,0,13
13,5,4,2,13,0,27,26,115,161220,153778,46800,18,0,13
13,20,13,1943,13,0,26,27,348,161219,153779,54000,1794,0,13
13,17,9,1808,13,0,27,27,340,161220,153780,50400,14,0,13
13,8,11,5,13,0,26,27,28,161221,153781,72000,13,0,13
13,18,14,1799,13,0,27,26,330,161219,153782,54000,1923,0,13
13,2,1,9,13,0,27,27,13,161220,153783,56700,10,0,13
13,16,6,11,13,0,27,27,1,161219,153784,45000,7,0,13
13,19,7,19,13,0,27,27,355,161220,153785,50400,1796,0,13
13,12,10,110,13,0,27,27,415,161219,153786,54000,144,0,13
60,3,4,1932,60,0,34,35,26,161215,154031,71100,4,0,60
60,12,5,1938,60,0,34,35,228,161215,154207,71100,1930,0,60
60,10,4,1932,60,0,34,36,26,161219,154319,54000,149,0,60
60,1,8,1926,60,0,36,36,249,161219,154320,54000,1790,0,60
60,2,11,1962,60,0,35,36,228,161219,154321,54000,91,0,60
60,5,17,15015,60,0,35,34,34,161219,154322,54000,1938,0,60
60,12,19,1944,60,0,35,35,34,161219,154323,54000,1930,0,60
60,24,18,89,60,0,36,35,26,161219,154324,54000,1480,0,60
60,3,15,143,60,0,36,35,34,161219,154325,54000,4,0,60
60,21,7,1951,60,0,36,34,228,161219,154326,54000,1936,0,60
60,20,22,1928,60,0,34,36,228,161219,154327,54000,127,0,60
60,14,16,1793,60,0,36,35,249,161219,154328,54000,1933,0,60
60,23,6,361,60,0,35,36,34,161219,154329,54000,112260,0,60
60,9,13,1917,60,0,36,36,180,161219,154330,54000,1958,0,60
60,18,21,1936,60,0,34,36,228,161215,154333,71100,89,0,60
2216,2,9,116013,2216,0,15,15,340,161227,154529,45000,116017,0,2216
2216,3,1,116010,2216,0,15,15,28,161225,154530,68400,116009,0,2216
2216,8,10,116016,2216,0,15,15,265,161226,154531,46800,116015,0,2216
2216,11,5,116343,2216,0,15,15,13,161227,154532,43200,116014,0,2216
2216,12,4,116012,2216,0,15,15,1,161227,154533,43200,131283,0,2216
2216,7,6,116011,2216,0,15,15,409,161227,154534,50400,116020,0,2216
2218,8,3,116035,2218,0,14,15,33,161216,154643,66600,116416,0,2218
2218,3,9,116042,2218,0,16,14,469,161226,154667,50400,116035,0,2218
2218,11,6,116040,2218,0,16,16,468,161226,154668,52200,131219,0,2218
2218,4,8,116416,2218,0,15,16,176,161227,154669,75600,116037,0,2218
2218,7,2,116034,2218,0,16,15,14,161226,154670,52200,116044,0,2218
2218,5,1,116033,2218,0,16,16,426,161225,154671,75600,116036,0,2218
2218,10,12,116038,2218,0,16,16,34,161226,154672,52200,116039,0,2218
