competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
65,8,3,423,65,2200,33,33,34,161081,150465,70200,563,2022,65
65,10,5,834,65,1000,34,34,469,161085,150473,71100,111132,21021,65
65,4,6,837,65,11220,34,34,34,161085,150474,71100,305,2202,65
65,2,9,422,65,10211,33,34,34,161085,150475,71100,445,20002,65
65,1,3,423,65,21122,33,33,34,161085,150476,72000,306,2022,65
65,7,8,563,65,12010,33,34,34,161086,150477,64800,1572,2200,65
56,11,2,700,56,2202,26,26,179,161081,151347,69000,433,222,56
56,13,8,112126,56,12210,26,26,35,161081,151351,68400,319,22022,56
56,12,11,433,56,11,26,27,176,161087,151353,63000,321,2202,56
56,9,6,708,56,22222,27,27,261,161088,151354,68400,113458,2111,56
56,1,7,702,56,22202,27,27,249,161087,151356,54000,320,1200,56
56,8,5,1439,56,22022,27,26,249,161087,151357,54000,112126,22022,56
56,3,10,112072,56,20212,27,27,228,161087,151358,54000,711,20001,56
56,4,14,111705,56,221,27,27,469,161086,151359,54000,710,1000,56
56,15,16,113743,56,10,27,27,35,161086,151360,63000,113892,0,56
41,6,1,918,41,2002,25,25,34,161088,151577,66600,299,12222,41
41,16,11,1463,41,10122,25,25,34,161086,151578,64800,1755,122,41
41,4,5,417,41,20202,25,25,178,161088,151579,75600,418,21200,41
41,12,8,1456,41,1020,25,25,180,161087,151580,61200,1756,20110,41
41,3,15,1757,41,22222,25,25,34,161087,151581,61200,919,20000,41
41,14,7,112199,41,10221,25,25,228,161087,151582,61200,917,2120,41
41,2,9,922,41,22010,25,25,228,161087,151583,61200,300,1002,41
41,10,13,920,41,1001,25,25,180,161087,151584,69300,298,20200,41
2012,16,7,116360,2012,0,28,27,32,161081,151900,70500,111773,1221,2012
2012,7,5,111768,2012,1221,28,28,196,161087,151901,55800,116360,20122,2012
2012,9,10,111779,2012,120,28,28,195,161087,151902,55800,111769,22102,2012
2012,15,11,114628,2012,0,28,28,195,161087,151903,55800,112979,2121,2012
2012,14,13,131173,2012,100,28,28,195,161087,151904,55800,112378,20200,2012
2012,2,1,112540,2012,22122,28,29,195,161087,151905,55800,111724,2020,2012
2012,3,8,111774,2012,10222,28,28,195,161087,151906,55800,110955,22212,2012
2012,16,6,116361,2012,0,28,27,33,161087,151907,55800,111773,22002,2012
2012,12,4,112163,2012,0,28,28,195,161087,151908,55800,112985,22221,2012
4,11,10,680,4,10101,11,11,26,161085,152037,74700,8001,21100,4
4,4,13,110724,4,22,11,11,147,161086,152038,57600,1750,100,4
4,9,14,2013,4,2022,11,11,228,161086,152039,65700,670,0,4
4,12,2,229,4,12002,11,11,179,161086,152040,74700,100087,11220,4
4,6,7,231,4,11120,11,11,176,161087,152041,48600,230,11100,4
4,1,16,681,4,22222,11,11,249,161087,152042,57600,2014,1121,4
4,8,3,674,4,21222,11,11,178,161087,152043,66600,232,21110,4
4,5,15,100081,4,11112,11,11,228,161087,152044,69300,673,10202,4
350,17,5,607,350,10002,10,10,345,161084,152311,75600,113222,22101,350
350,7,9,112408,350,22100,10,10,149,161086,152312,75600,112096,22010,350
350,4,1,605,350,20122,10,10,262,161085,152313,75600,112387,21222,350
350,2,13,112883,350,2221,10,10,149,161084,152314,64800,112393,2010,350
350,6,18,112392,350,20222,10,10,149,161085,152315,64800,112390,10,350
350,14,12,113217,350,200,10,10,149,161084,152316,64800,113060,1220,350
350,10,15,113058,350,22012,10,10,149,161086,152317,64800,111674,10,350
350,3,8,113057,350,22212,10,10,149,161086,152318,64800,112139,2112,350
350,11,16,112572,350,212,10,10,149,161085,152319,64800,113037,10000,350
189,9,3,898,189,10022,11,11,178,161086,152557,64800,322,12020,189
189,7,8,1704,189,21002,11,11,34,161086,152558,64800,1713,21200,189
189,11,1,894,189,1201,11,10,33,161086,152559,73800,115201,12221,189
189,12,10,1862,189,1000,11,10,178,161087,152560,51300,896,10021,189
189,2,6,10032,189,20221,10,10,35,161087,152561,59400,900,2200,189
189,4,5,324,189,21002,11,11,178,161087,152562,59400,897,1222,189
68,3,18,111117,68,20222,8,8,178,161081,152795,72000,101016,1100,68
68,11,9,436,68,11002,8,8,261,161081,152796,72000,113142,22020,68
68,19,5,111339,68,2,9,8,193,161085,152797,72000,746,12202,68
68,8,6,101028,68,20102,9,9,249,161085,152798,72000,101020,12120,68
68,10,11,113142,68,1120,8,9,178,161086,152799,57600,101041,11002,68
68,14,3,101016,68,1000,8,9,147,161086,152800,68400,101033,20222,68
68,2,7,101037,68,22222,9,9,178,161086,152801,68400,325,21020,68
68,20,12,101007,68,1,9,8,249,161087,152802,48600,748,21020,68
68,16,13,741,68,121,9,9,195,161087,152804,68400,101014,2200,68
68,1,17,131389,68,22222,9,9,469,161087,152805,0,326,1002,68
68,15,4,327,68,2202,9,9,176,161088,152806,72000,110776,20220,68
80,8,2,191,80,12101,11,11,176,161086,153189,61200,15009,10210,80
80,11,4,1787,80,20000,11,11,176,161086,153190,61200,15040,2112,80
80,7,10,110720,80,12201,11,11,178,161086,153191,61200,111822,12101,80
80,9,1,209,80,122,11,11,178,161087,153192,52200,256,11222,80
80,5,12,781,80,21120,11,11,182,161087,153193,52200,2017,1,80
80,3,6,254,80,21022,11,11,147,161087,153194,61200,252,11120,80
1,5,10,272,1,11221,11,11,228,161081,153383,68400,1516,2,1
1,12,1,819,1,1000,12,12,194,161086,153387,61200,2002,12012,1
1,10,2,270,1,2,12,11,228,161087,153388,57600,272,22022,1
1,9,11,822,1,10200,12,12,249,161087,153389,50400,1443,1120,1
1,8,6,271,1,21211,12,12,33,161088,153390,68400,1786,1012,1
1,7,5,1516,1,21200,11,12,178,161085,153391,68400,15001,11221,1
1,4,3,269,1,11102,12,12,176,161087,153392,64800,1788,20221,1
13,13,4,18,13,2102,8,8,409,161081,153596,72000,144,22122,13
13,20,2,1,13,0,9,9,156,161086,153597,54000,1794,21221,13
13,17,5,2,13,12001,9,9,115,161087,153598,50400,1923,22212,13
13,18,19,1943,13,200,9,9,348,161086,153599,54000,1796,10000,13
13,13,7,1808,13,2102,9,8,340,161087,153600,50400,144,22010,13
13,14,10,5,13,102,9,9,28,161086,153601,45000,1925,10221,13
13,4,11,1799,13,22122,9,8,330,161085,153602,72000,18,1210,13
13,15,3,9,13,10111,9,9,13,161087,153603,50400,14,22012,13
13,1,8,11,13,22002,9,9,1,161087,153604,55800,10,2022,13
13,16,9,19,13,2020,9,9,355,161087,153605,46800,7,210,13
13,6,12,110,13,22212,9,9,415,161086,153606,63000,13,1212,13
60,15,3,1932,60,10212,13,13,26,161082,154055,71100,127,20221,60
60,24,7,1926,60,12,13,13,249,161082,154056,71100,1936,20121,60
60,6,17,1962,60,201,12,14,228,161082,154057,71100,361,20200,60
60,1,18,1944,60,22222,13,13,34,161082,154058,71100,1790,10010,60
60,9,20,1480,60,12222,14,14,32,161082,154059,71100,15015,1200,60
60,16,11,91,60,0,12,13,249,161082,154060,71100,143,21210,60
60,10,12,149,60,21212,12,12,32,161082,154061,71100,89,2002,60
60,13,19,1930,60,20221,12,13,228,161082,154062,71100,1958,2200,60
60,5,14,1928,60,12121,13,13,228,161082,154063,71100,1938,10001,60
60,2,21,1917,60,22221,12,12,180,161082,154064,71100,1951,2,60
60,4,8,1933,60,12202,12,12,228,161082,154065,71100,4,2021,60
60,22,23,1793,60,12200,12,12,249,161082,154066,72000,112260,1000,60
2216,1,7,116009,2216,2122,4,4,156,161094,154463,45000,116017,122,2216
2216,2,11,116015,2216,2122,4,4,115,161093,154464,45000,116010,0,2216
2216,4,9,116013,2216,2112,4,4,340,161094,154465,67500,116012,2000,2216
2216,5,6,116343,2216,2210,4,4,13,161094,154466,50400,116020,2201,2216
2216,10,3,116011,2216,20,4,4,409,161094,154467,50400,116016,222,2216
2216,12,8,116014,2216,0,4,4,355,161094,154468,54000,131283,201,2216
2218,1,2,116035,2218,22222,5,5,33,161094,154601,75600,116033,22222,2218
2218,6,10,116038,2218,2120,5,4,34,161093,154602,54000,116040,1010,2218
2218,11,7,116416,2218,1000,5,5,176,161093,154603,54000,116039,1012,2218
2218,9,3,116034,2218,1002,4,5,14,161093,154604,54000,116042,2022,2218
2218,12,5,116036,2218,1000,5,5,469,161093,154605,54000,116044,20021,2218
2218,4,8,131219,2218,21211,5,5,477,161092,154606,75600,116037,1210,2218
19,12,3,21,19,10220,8,8,261,161086,154775,55800,110502,12122,19
19,16,5,112172,19,2,8,8,420,161086,154776,66600,31,22112,19
19,8,1,32,19,1202,8,8,12,161087,154777,63000,25,12222,19
19,4,7,1824,19,22222,8,8,416,161087,154778,55800,22,11022,19
19,11,13,23,19,20200,8,8,343,161086,154779,55800,111235,10210,19
19,15,14,38,19,0,8,8,413,161086,154780,55800,1831,2000,19
19,18,17,160,19,10,8,8,473,161085,154781,73800,169,10010,19
19,9,10,100409,19,20200,8,8,412,161086,154782,55800,175,2002,19
19,6,2,36,19,22020,8,8,418,161086,154783,55800,10029,22222,19
20,4,16,34,20,21202,10,10,30,161086,155099,46800,485,20000,20
20,8,11,166,20,21221,10,10,135,161086,155100,46800,10030,22020,20
20,12,1,110329,20,10012,10,10,475,161086,155101,46800,1832,22221,20
20,9,3,576,20,11202,10,10,32,161087,155102,48600,171,212,20
20,2,6,29,20,212,10,10,147,161086,155103,73800,28,12120,20
20,7,10,110588,20,22112,10,10,178,161087,155104,48600,580,1010,20
20,17,14,165,20,2110,10,10,474,161085,155105,66600,487,12120,20
20,5,18,110500,20,21012,10,10,33,161085,155106,66600,110636,1000,20
20,15,13,492,20,200,10,10,178,161087,155107,48600,27,12,20
2215,6,5,116004,2215,212,5,5,413,161095,155345,70200,115997,20021,2215
2215,10,12,131106,2215,2000,5,5,176,161092,155346,66600,116021,1000,2215
2215,1,3,115995,2215,22221,5,5,261,161094,155347,54000,115998,12212,2215
2215,9,2,115999,2215,11200,5,5,407,161093,155348,43200,116002,22121,2215
2215,8,11,131386,2215,20200,5,5,422,161094,155349,66600,116003,2,2215
2215,7,4,115996,2215,20021,5,5,12,161093,155350,50400,116001,2122,2215
10,9,14,1909,10,10002,9,9,179,161085,155528,72000,1914,210,10
10,8,15,1913,10,11201,9,9,176,161086,155529,67500,100634,10,10
10,5,13,111380,10,20021,9,9,228,161086,155530,72000,100632,10221,10
10,10,7,100646,10,2202,9,8,178,161086,155531,72000,1905,2001,10
10,16,12,634,10,20002,9,9,249,161086,155532,75600,1903,20000,10
10,3,4,1908,10,22222,9,9,176,161087,155533,44100,246,2221,10
10,6,18,645,10,12210,8,9,228,161087,155534,52200,1971,1020,10
10,17,1,247,10,10000,9,7,463,161087,155535,52200,245,22222,10
10,11,2,1906,10,2011,9,9,178,161087,155536,60300,1910,21222,10
66,2,3,873,66,21222,11,11,261,161082,155782,64800,110745,22022,66
66,15,13,114004,66,20001,11,11,35,161081,155859,68400,112511,12000,66
66,12,18,111085,66,20012,12,12,182,161085,155861,73800,420,1000,66
66,9,15,112511,66,10211,11,12,468,161086,155862,45000,111086,20001,66
66,16,14,111083,66,1101,11,12,178,161085,155863,64800,114393,1211,66
66,2,7,110746,66,21222,12,11,178,161086,155864,54000,110745,20221,66
66,13,5,1871,66,12000,11,11,176,161087,155865,54000,114004,22000,66
66,10,4,114326,66,2102,11,11,469,161087,155866,63000,301,20220,66
66,1,17,874,66,22212,11,12,182,161086,155867,72000,111092,10010,66
66,8,6,110749,66,1021,12,12,249,161087,155868,45000,111088,2210,66
66,3,11,110747,66,22022,11,11,179,161086,155869,63000,873,201,66
308,7,11,718,308,21210,8,8,34,161087,156131,64800,112809,10102,308
308,18,12,10031,308,100,8,8,468,161086,156132,55800,10020,12020,308
308,4,9,1888,308,20222,8,8,228,161086,156133,73800,1896,2020,308
308,10,2,234,308,12100,8,8,457,161086,156134,64800,114510,22222,308
308,3,15,111539,308,12202,8,8,469,161087,156135,73800,236,20101,308
308,8,16,112513,308,221,8,8,153,161085,156136,72900,1900,10000,308
308,1,6,1898,308,12222,8,8,179,161088,156137,72900,237,22011,308
308,14,5,1887,308,122,8,8,179,161086,156138,64800,518,122,308
308,13,17,744,308,2001,8,8,182,161087,156139,55800,489,11000,308
330,14,7,110075,330,1111,12,12,468,161084,156404,72000,110750,2221,330
330,16,13,113378,330,11100,12,12,178,161081,156466,64800,110752,0,330
330,10,2,114385,330,11220,12,12,26,161081,156467,75600,110072,20221,330
330,5,10,110072,330,11112,12,13,182,161086,156469,50400,114147,11220,330
330,9,15,100757,330,21021,13,13,35,161085,156470,73800,110815,10,330
330,14,11,115716,330,1111,13,12,261,161087,156471,50400,110750,20011,330
330,4,3,310,330,21210,13,13,249,161087,156472,73800,308,12121,330
330,1,6,110078,330,12121,13,13,249,161086,156473,73800,100761,1112,330
330,13,12,113182,330,0,13,12,469,161085,156474,63000,113378,111,330
330,8,16,110752,330,21121,12,13,182,161088,156475,63000,110751,11100,330
50,11,10,180,50,2100,7,7,228,161082,156649,71100,631,21011,50
50,1,9,81,50,22222,9,9,180,161086,156659,54000,78,12110,50
50,8,5,82,50,221,9,8,180,161087,156660,43200,77,11102,50
50,10,7,621,50,21011,9,7,249,161086,156661,54000,180,10120,50
50,11,6,83,50,2100,8,7,180,161086,156662,54000,631,20000,50
50,4,2,86,50,20210,9,9,479,161087,156663,54000,80,22022,50
50,12,3,100805,50,10011,8,8,34,161086,156664,54000,100804,12210,50
2222,11,1,116325,2222,2002,6,6,192,161094,156881,57600,116337,22222,2222
2222,6,15,131391,2222,21110,6,6,439,161094,156882,48600,131125,0,2222
2222,12,10,116336,2222,21,6,6,397,161093,156883,43200,116340,21020,2222
2222,3,13,116331,2222,22220,6,6,395,161093,156884,66600,116326,20001,2222
2222,8,14,116330,2222,2202,6,6,392,161093,156885,48600,116328,1,2222
2222,4,7,116332,2222,12202,6,6,469,161094,156886,39600,116327,220,2222
2222,5,2,116334,2222,11212,6,6,34,161094,156887,66600,116333,22222,2222
