homega,previousyeartableposition,homegf,currenttableposition,awaygf,awayga,teamshortform,hasachievedobjective,yettowin,unbeatenallcomps,unbeatenleague,champion,leagueid,prevleagueid,highestpossible,teamform,highestprobable,homewins,artificialkey,nummatchesplayed,teamid,grouping,awaywins,objective,points,actualvsexpectations,homelosses,unbeatenhome,lastgameresult,unbeatenaway,awaylosses,awaydraws,homedraws,teamlongform
0,5,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,17,269,10,5,10,34,0,2,0,0,0,1,3,1,0
0,9,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,5,1,17,270,8,3,3,27,0,2,0,2,0,4,1,2,0
0,3,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,4,2,17,271,8,3,8,28,0,2,0,0,0,1,5,2,0
0,8,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,17,272,3,4,3,17,0,6,0,2,0,2,2,3,0
0,1,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,5,4,17,819,10,5,0,33,0,3,0,0,0,1,2,1,0
0,11,0,11,0,0,0,0,0,0,0,0,1,1,0,0,0,2,5,17,822,4,1,5,14,0,4,0,2,0,5,3,2,0
0,4,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,4,6,17,1443,5,1,3,19,0,1,0,2,0,7,1,3,0
0,7,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,6,7,17,1516,0,5,0,36,0,1,0,0,0,2,1,2,0
0,6,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,2,8,17,1786,5,1,3,16,0,3,0,1,0,4,3,4,0
0,2,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,4,9,17,1788,10,3,10,27,0,1,0,1,0,3,3,3,0
0,12,0,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,17,2002,4,1,5,7,0,7,0,2,0,5,3,1,0
0,10,0,8,0,0,0,0,0,0,0,0,1,1,0,0,0,3,11,17,15001,3,2,5,20,0,2,0,0,0,5,1,4,0
0,11,0,2,0,0,0,0,0,0,0,0,4,4,0,0,0,6,12,16,229,10,4,10,34,0,0,1,2,0,2,3,1,0
0,3,0,3,0,0,0,0,0,0,0,1,4,4,0,0,0,6,13,16,230,10,1,0,27,0,0,1,1,0,3,4,2,0
0,4,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,4,14,16,231,10,3,0,26,0,0,1,2,0,4,1,4,0
0,6,0,10,0,0,0,0,0,0,0,0,4,4,0,0,0,3,15,16,232,3,2,10,20,0,2,0,0,0,4,2,3,0
0,9,0,13,0,0,0,0,0,0,0,0,4,4,0,0,0,4,16,16,670,5,0,10,17,0,1,0,2,0,6,2,3,0
0,1,0,6,0,0,0,0,0,0,0,0,4,4,0,0,0,2,17,16,673,10,4,0,25,0,1,0,1,0,2,2,5,0
0,5,0,7,0,0,0,0,0,0,0,0,4,4,0,0,0,4,18,16,674,8,3,8,29,0,0,1,0,0,1,4,4,0
0,12,0,9,0,0,0,0,0,0,0,0,4,4,0,0,0,3,19,16,680,3,2,8,22,0,3,0,0,0,1,5,2,0
