leaguegoals,isamongtopscorers,yellows,isamongtopscorersinteam,jerseynumber,position,artificialkey,teamid,leaguegoalsprevmatch,injury,leagueappearances,istopscorer,leaguegoalsprevthreematches,playerid,form,reds
0,0,0,0,1,0,0,269,0,0,0,0,0,228505,5,0
2,0,0,1,31,2,1,269,0,0,0,0,2,219814,3,0
0,0,0,0,18,4,2,269,0,0,0,0,0,238725,3,0
1,0,0,0,32,5,3,269,0,0,0,0,1,250851,3,0
1,0,0,0,4,6,4,269,0,0,0,0,0,234827,4,0
2,0,0,1,24,8,5,269,0,0,0,0,0,264515,4,0
1,0,0,0,10,10,6,269,0,0,0,0,0,172522,4,0
1,0,0,0,8,13,7,269,0,0,0,0,1,224483,4,0
10,1,0,1,7,15,8,269,0,0,0,1,2,251356,2,0
5,0,0,1,36,24,9,269,0,0,0,0,0,257167,3,0
1,0,0,0,28,26,10,269,0,0,0,0,0,255185,2,0
2,0,0,1,22,28,11,269,0,0,0,0,0,211671,3,0
0,0,0,0,5,28,12,269,0,0,0,0,0,225948,3,0
0,0,0,0,30,28,13,269,0,0,0,0,0,212121,3,0
0,0,0,0,3,28,14,269,0,0,0,0,0,257072,1,0
0,0,0,0,16,28,15,269,0,0,0,0,0,215693,3,0
0,0,0,0,41,28,16,269,0,0,0,0,0,269903,3,0
0,0,0,0,14,28,17,269,0,0,0,0,0,215684,3,0
0,0,0,0,2,28,18,269,0,0,0,0,0,254638,3,0
0,0,0,0,20,28,19,269,0,0,0,0,0,275233,3,0
0,0,0,0,99,28,20,269,0,0,0,0,0,270368,3,0
0,0,0,0,19,28,21,269,0,0,0,0,0,269901,3,0
6,0,0,1,9,28,22,269,1,0,0,0,2,201876,4,0
0,0,0,0,40,29,23,269,0,0,0,0,0,259469,3,0
0,0,0,0,23,29,24,269,0,0,0,0,0,246310,3,0
4,0,0,1,11,29,25,269,0,0,0,0,0,257157,3,0
0,0,0,0,35,29,26,269,0,0,0,0,0,71170,3,0
0,0,0,0,1,0,27,270,0,0,0,0,0,200209,3,0
0,0,0,0,5,3,28,270,0,0,0,0,0,262794,2,0
0,0,0,0,4,4,29,270,0,0,0,0,0,233492,3,0
0,0,0,0,40,6,30,270,0,0,0,0,0,262588,3,0
0,0,0,0,2,7,31,270,0,0,0,0,0,236875,3,0
2,0,0,1,23,23,32,270,0,0,0,0,0,271320,3,0
1,0,0,1,6,13,33,270,0,0,0,0,0,250853,2,0
0,0,0,0,14,14,34,270,0,0,0,0,0,231233,2,0
5,0,0,1,8,15,35,270,0,0,0,0,1,262551,3,0
3,0,0,1,17,27,36,270,0,0,0,0,0,243666,3,0
10,1,0,1,9,25,37,270,0,0,0,1,0,256778,3,0
0,0,0,0,7,28,38,270,0,0,0,0,0,201266,1,0
0,0,0,0,11,28,39,270,0,0,0,0,0,275742,3,0
0,0,0,0,24,28,40,270,0,0,0,0,0,246959,1,0
0,0,0,0,12,28,41,270,0,0,0,0,0,252737,3,0
0,0,0,0,16,28,42,270,0,0,0,0,0,236446,3,0
0,0,0,0,43,28,43,270,0,0,0,0,0,275332,3,0
1,0,0,1,21,28,44,270,0,0,0,0,0,257259,4,0
0,0,0,0,30,28,45,270,0,0,0,0,0,265179,3,0
0,0,0,0,29,28,46,270,0,0,0,0,0,70138,2,0
0,0,0,0,3,28,47,270,0,0,0,0,0,257036,2,0
0,0,0,0,41,28,48,270,0,0,0,0,0,275271,3,0
0,0,0,0,19,28,49,270,0,0,0,0,0,213835,3,0
0,0,0,0,25,29,50,270,0,0,0,0,0,262552,3,0
0,0,0,0,20,29,51,270,0,0,0,0,0,243891,3,0
0,0,0,0,1,0,52,271,0,0,0,0,0,132740,3,0
0,0,0,0,42,2,53,271,0,0,0,0,0,268506,2,0
0,0,0,0,14,4,54,271,0,0,0,0,0,243886,3,0
2,0,0,1,5,5,55,271,0,0,0,0,1,231828,3,0
0,0,0,0,2,6,56,271,0,0,0,0,0,238222,3,0
0,0,0,0,11,8,57,271,0,0,0,0,0,253409,4,0
2,0,0,1,6,10,58,271,0,0,0,0,1,213530,3,0
0,0,0,0,29,13,59,271,0,0,0,0,0,239926,3,0
1,0,0,0,15,15,60,271,0,0,0,0,0,248175,3,0
6,0,0,1,31,24,61,271,0,0,0,0,0,256746,2,0
7,1,0,1,9,26,62,271,0,0,0,0,0,191083,3,0
0,0,0,0,7,28,63,271,0,0,0,0,0,235636,2,0
0,0,0,0,21,28,64,271,0,0,0,0,0,248824,3,0
0,0,0,0,27,28,65,271,0,0,0,0,0,238629,2,0
0,0,0,0,19,28,66,271,0,0,0,0,0,253472,3,0
0,0,0,0,45,28,67,271,0,0,0,0,0,229091,5,0
2,0,0,1,13,28,68,271,0,0,0,0,0,232225,3,0
0,0,0,0,20,28,69,271,0,0,0,0,0,225931,3,0
1,0,0,0,8,28,70,271,0,0,0,0,0,236883,3,0
0,0,0,0,12,28,71,271,0,0,0,0,0,261670,3,0
0,0,0,0,17,28,72,271,0,0,0,0,0,243539,3,0
0,0,0,0,3,28,73,271,0,0,0,0,0,238040,3,0
0,0,0,0,41,28,74,271,0,0,0,0,0,274710,3,0
0,0,0,0,25,29,75,271,0,0,0,0,0,274678,3,0
0,0,0,0,4,29,76,271,0,0,0,0,0,260555,3,0
