leaguegoals,isamongtopscorers,yellows,isamongtopscorersinteam,jerseynumber,position,artificialkey,teamid,leaguegoalsprevmatch,injury,leagueappearances,istopscorer,leaguegoalsprevthreematches,playerid,form,reds
0,0,0,0,1,0,0,269,0,0,0,0,0,228505,3,0
2,0,0,0,31,2,1,269,0,0,0,0,0,219814,3,0
0,0,0,0,18,4,2,269,0,0,0,0,0,238725,3,0
1,0,0,0,32,5,3,269,0,0,0,0,0,250851,3,0
1,0,0,0,4,6,4,269,0,0,0,0,0,234827,3,0
2,0,0,0,24,8,5,269,0,0,0,0,0,264515,3,0
5,0,0,1,28,23,6,269,3,0,0,0,3,255185,3,0
1,0,0,0,8,13,7,269,0,0,0,0,0,224483,3,0
2,0,0,0,10,15,8,269,0,0,0,0,1,172522,3,0
10,1,0,1,7,27,9,269,0,0,0,1,0,251356,3,0
8,1,0,1,9,25,10,269,0,0,0,0,1,201876,3,0
2,0,0,0,22,28,11,269,0,0,0,0,0,211671,3,0
0,0,0,0,5,28,12,269,0,0,0,0,0,225948,3,0
1,0,0,0,30,28,13,269,1,0,0,0,1,212121,3,0
0,0,0,0,3,28,14,269,0,0,0,0,0,257072,3,0
0,0,0,0,16,28,15,269,0,0,0,0,0,215693,3,0
0,0,0,0,41,28,16,269,0,0,0,0,0,269903,3,0
0,0,0,0,14,28,17,269,0,0,0,0,0,215684,3,0
0,0,0,0,2,28,18,269,0,0,0,0,0,254638,3,0
0,0,0,0,20,28,19,269,0,0,0,0,0,275233,3,0
0,0,0,0,99,28,20,269,0,0,0,0,0,270368,3,0
0,0,0,0,19,28,21,269,0,0,0,0,0,269901,3,0
7,0,0,1,36,28,22,269,0,0,0,0,1,257167,3,0
0,0,0,0,40,29,23,269,0,0,0,0,0,259469,3,0
0,0,0,0,23,29,24,269,0,0,0,0,0,246310,3,0
4,0,0,1,11,29,25,269,0,0,0,0,0,257157,3,0
0,0,0,0,35,29,26,269,0,0,0,0,0,71170,3,0
0,0,0,0,37,29,27,269,0,0,0,0,0,278359,3,0
0,0,0,0,1,0,28,270,0,0,0,0,0,200209,3,0
0,0,0,0,5,3,29,270,0,0,0,0,0,262794,3,0
0,0,0,0,12,4,30,270,0,0,0,0,0,252737,3,0
0,0,0,0,3,6,31,270,0,0,0,0,0,257036,3,0
0,0,0,0,24,7,32,270,0,0,0,0,0,246959,3,0
3,0,0,1,23,23,33,270,1,0,0,0,1,271320,3,0
2,0,0,1,6,13,34,270,0,0,0,0,1,250853,3,0
0,0,0,0,14,14,35,270,0,0,0,0,0,231233,3,0
5,0,0,1,8,15,36,270,0,0,0,0,0,262551,3,0
3,0,0,1,17,27,37,270,0,0,0,0,0,243666,3,0
10,1,0,1,9,25,38,270,0,0,0,1,0,256778,3,0
0,0,0,0,7,28,39,270,0,0,0,0,0,201266,3,0
0,0,0,0,11,28,40,270,0,0,0,0,0,275742,3,0
0,0,0,0,2,28,41,270,0,0,0,0,0,236875,3,0
