offset6x,offset5y,offset10x,offset2x,defenders,offset2y,offset6y,offset7x,offset3x,offset8x,offset10y,offset3y,offset4x,offset7y,offset0x,offset8y,attackers,offset9x,midfielders,offset5x,offset0y,offset1x,offset4y,offset9y,offset1y,formationname,playerinstruction10_1,playerinstruction3_1,playerinstruction1_1,position10,playerinstruction9_2,playerinstruction9_1,playerinstruction4_2,position6,playerinstruction1_2,playerinstruction5_2,offensiverating,position8,playerinstruction7_1,playerinstruction0_2,playerinstruction8_1,playerinstruction5_1,position5,formationaudioid,playerinstruction6_1,playerinstruction6_2,playerinstruction10_2,playerinstruction3_2,teamid,position2,playerinstruction4_1,formationid,playerinstruction8_2,playerinstruction0_1,relativeformationid,position4,playerinstruction2_2,position3,formationfullnameid,playerinstruction7_2,position0,position9,position7,position1,playerinstruction2_1
0.949999988079071,0.3199999928474426,0.38999998569488525,0.6499999761581421,4.5,0.15000000596046448,0.5600000023841858,0.5,0.3499999940395355,0.05000000074505806,0.875,0.15000000596046448,0.054999999701976776,0.550000011920929,0.5,0.5616999864578247,2.0,0.6000000238418579,3.5,0.5,0.014999999664723873,0.9449999928474426,0.22499999403953552,0.875,0.22499999403953552,4-1-3-2,294920,16,260,26,8,294920,8,12,8,72,2,16,134220032,0,2394112,134218048,10,12,2394112,8,8,8,-1,4,260,1,8,0,1,7,8,6,-1,72,0,24,14,3,16
0.949999988079071,0.3700000047683716,0.49950000643730164,0.6499999761581421,4.5,0.15000000596046448,0.608299970626831,0.6499999761581421,0.3499999940395355,0.3499999940395355,0.875,0.15000000596046448,0.054999999701976776,0.512499988079071,0.5,0.512499988079071,1.0,0.05000000074505806,4.5,0.5,0.014999999664723873,0.9449999928474426,0.22499999403953552,0.608299970626831,0.22499999403953552,4-1-4-1,294920,16,260,25,8,2394112,8,12,8,72,2,15,134220032,0,134220032,134218048,10,15,2394112,8,8,8,-1,4,260,2,72,0,2,7,8,6,-1,72,0,16,13,3,16
0.3499999940395355,0.3375000059604645,0.49950000643730164,0.6499999761581421,5.0,0.15000000596046448,0.3375000059604645,0.8500000238418579,0.3499999940395355,0.5,0.875,0.15000000596046448,0.054999999701976776,0.6600000262260437,0.5,0.6600000262260437,1.0,0.15000000596046448,4.0,0.6499999761581421,0.014999999664723873,0.9449999928474426,0.22499999403953552,0.6600000262260437,0.22499999403953552,4-2-3-1,294920,16,260,25,8,134252544,8,11,8,72,2,18,134252544,0,134252544,134218048,9,14,134218048,72,8,8,-1,4,260,3,8,0,3,7,8,6,16,8,0,19,17,3,16
0.3499999940395355,0.3375000059604645,0.49950000643730164,0.6499999761581421,5.0,0.15000000596046448,0.3375000059604645,0.9100000262260437,0.3499999940395355,0.09000000357627869,0.875,0.15000000596046448,0.054999999701976776,0.5600000023841858,0.5,0.5600000023841858,1.0,0.5,4.0,0.6499999761581421,0.014999999664723873,0.9449999928474426,0.22499999403953552,0.6600000262260437,0.22499999403953552,4-2-3-1,294920,16,260,25,8,134252544,8,11,8,72,2,16,2394112,0,2394112,134218048,9,14,134218048,72,8,8,-1,4,260,4,8,0,4,7,8,6,3,8,0,18,12,3,16
0.3499999940395355,0.512499988079071,0.10000000149011612,0.6499999761581421,4.0,0.15000000596046448,0.512499988079071,0.8999999761581421,0.3499999940395355,0.6000000238418579,0.8324999809265137,0.15000000596046448,0.054999999701976776,0.8324999809265137,0.5,0.875,4.0,0.38999998569488525,2.0,0.6499999761581421,0.014999999664723873,0.9449999928474426,0.22499999403953552,0.875,0.22499999403953552,4-2-4,2394112,16,260,27,8,294920,8,15,8,72,4,24,2394112,0,294920,134220032,13,2,134220032,72,8,8,-1,4,260,5,8,0,5,7,8,6,-1,8,0,26,23,3,16
0.5,0.512499988079071,0.38999998569488525,0.6499999761581421,4.0,0.15000000596046448,0.4749999940395355,0.3499999940395355,0.3499999940395355,0.5,0.875,0.15000000596046448,0.054999999701976776,0.512499988079071,0.5,0.6800000071525574,2.5,0.6000000238418579,3.5,0.6499999761581421,0.014999999664723873,0.9449999928474426,0.22499999403953552,0.875,0.22499999403953552,4-3-1-2,294920,16,260,26,8,294920,8,14,8,72,2,18,134220032,0,134252544,134220032,13,9,134220032,72,8,8,-1,4,260,6,8,0,6,7,8,6,-1,72,0,24,15,3,16
0.5,0.512499988079071,0.49950000643730164,0.6499999761581421,4.0,0.15000000596046448,0.4749999940395355,0.3499999940395355,0.3499999940395355,0.75,0.875,0.15000000596046448,0.054999999701976776,0.512499988079071,0.5,0.7699999809265137,2.5,0.25,3.5,0.6499999761581421,0.014999999664723873,0.9449999928474426,0.22499999403953552,0.7699999809265137,0.22499999403953552,4-3-2-1,294920,16,260,25,8,294920,8,14,8,72,2,20,134220032,0,294920,134220032,13,8,134220032,72,8,8,-1,4,260,7,8,0,7,7,8,6,20,72,0,22,15,3,16
0.5,0.512499988079071,0.10000000149011612,0.6499999761581421,4.0,0.15000000596046448,0.4749999940395355,0.3499999940395355,0.3499999940395355,0.8999999761581421,0.8500000238418579,0.15000000596046448,0.10000000149011612,0.512499988079071,0.5,0.8478999733924866,3.0,0.49950000643730164,3.0,0.6499999761581421,0.014999999664723873,0.8999999761581421,0.22499999403953552,0.875,0.22499999403953552,4-3-3,2394112,16,260,27,8,294920,8,14,8,72,3,23,134220032,0,2394112,134220032,13,6,134220032,72,8,8,-1,4,260,8,8,0,8,7,8,6,17,72,0,25,15,3,16
0.6499999761581421,0.375,0.10000000149011612,0.6499999761581421,4.0,0.15000000596046448,0.512499988079071,0.3499999940395355,0.3499999940395355,0.8999999761581421,0.8414999842643738,0.15000000596046448,0.10000000149011612,0.512499988079071,0.5,0.8521000146865845,3.0,0.49950000643730164,3.0,0.5,0.014999999664723873,0.8999999761581421,0.22499999403953552,0.875,0.22499999403953552,4-3-3,2394112,16,260,27,8,294920,8,13,8,72,3,23,134220032,0,2394112,134218048,10,6,134220032,72,8,8,-1,4,260,9,8,0,9,7,8,6,7,72,0,25,15,3,16
0.3499999940395355,0.3375000059604645,0.10000000149011612,0.6499999761581421,4.0,0.1550000011920929,0.3375000059604645,0.5,0.3499999940395355,0.8999999761581421,0.8500000238418579,0.15000000596046448,0.10000000149011612,0.5299999713897705,0.5,0.8585000038146973,3.0,0.49950000643730164,3.0,0.6499999761581421,0.014999999664723873,0.8999999761581421,0.22499999403953552,0.875,0.22499999403953552,4-3-3,2394112,16,260,27,8,294920,8,11,8,72,3,23,134220032,0,2394112,134218048,9,6,134218048,72,8,8,-1,4,260,10,8,0,10,7,8,6,5,72,0,25,14,3,16
0.3499999940395355,0.512499988079071,0.10000000149011612,0.6499999761581421,4.0,0.15000000596046448,0.512499988079071,0.5,0.3499999940395355,0.8999999761581421,0.8500000238418579,0.15000000596046448,0.10000000149011612,0.6600000262260437,0.5,0.8457000255584717,3.0,0.49950000643730164,3.0,0.6499999761581421,0.014999999664723873,0.8999999761581421,0.22499999403953552,0.875,0.22499999403953552,4-3-3,2394112,16,260,27,8,294920,8,15,8,72,3,23,134252544,0,2394112,134220032,13,6,134220032,72,8,8,-1,4,260,11,8,0,11,7,8,6,4,8,0,25,18,3,16
0.6499999761581421,0.36250001192092896,0.10000000149011612,0.6499999761581421,4.0,0.15000000596046448,0.512499988079071,0.3499999940395355,0.3499999940395355,0.5,0.862500011920929,0.15000000596046448,0.10000000149011612,0.512499988079071,0.5,0.7749999761581421,3.0,0.8999999761581421,3.0,0.5,0.014999999664723873,0.8999999761581421,0.22499999403953552,0.8646000027656555,0.22499999403953552,4-3-3,2394112,16,260,27,8,2394112,8,13,8,72,3,21,134220032,0,294920,134218048,10,7,134220032,72,8,8,-1,4,260,12,8,0,12,7,8,6,6,72,0,23,15,3,16
0.3499999940395355,0.3375000059604645,0.38999998569488525,0.6499999761581421,5.0,0.15000000596046448,0.3375000059604645,0.8199999928474426,0.3499999940395355,0.18000000715255737,0.875,0.15000000596046448,0.054999999701976776,0.6700000166893005,0.5,0.6700000166893005,2.0,0.6000000238418579,3.0,0.6499999761581421,0.014999999664723873,0.9449999928474426,0.22499999403953552,0.875,0.22499999403953552,4-2-2-2,294920,16,260,26,8,294920,8,11,8,72,2,19,134252544,0,134252544,134218048,9,10,134218048,72,8,8,-1,4,260,13,8,0,13,7,8,6,-1,8,0,24,17,3,16
0.9399999976158142,0.3499999940395355,0.38999998569488525,0.6499999761581421,4.0,0.15000000596046448,0.5583000183105469,0.06750000268220901,0.3499999940395355,0.5,0.875,0.15000000596046448,0.054999999701976776,0.5566999912261963,0.5,0.6700000166893005,2.5,0.6000000238418579,3.5,0.5,0.014999999664723873,0.9449999928474426,0.22499999403953552,0.875,0.22499999403953552,4-1-2-1-2,294920,16,260,26,8,294920,8,12,8,72,2,18,2394112,0,134252544,134218048,10,11,2394112,8,8,8,-1,4,260,14,8,0,14,7,8,6,10,8,0,24,16,3,16
0.6499999761581421,0.3499999940395355,0.38999998569488525,0.6499999761581421,4.0,0.15000000596046448,0.512499988079071,0.3499999940395355,0.3499999940395355,0.5,0.875,0.15000000596046448,0.054999999701976776,0.512499988079071,0.5,0.6700000166893005,2.5,0.6000000238418579,3.5,0.5,0.014999999664723873,0.9449999928474426,0.22499999403953552,0.875,0.22499999403953552,4-1-2-1-2,294920,16,260,26,8,294920,8,13,8,72,2,18,134220032,0,134252544,134218048,10,11,134220032,72,8,8,-1,4,260,15,8,0,15,7,8,6,9,72,0,24,15,3,16
0.6499999761581421,0.6383000016212463,0.38999998569488525,0.6499999761581421,4.0,0.15000000596046448,0.512499988079071,0.3499999940395355,0.3499999940395355,0.10000000149011612,0.875,0.15000000596046448,0.054999999701976776,0.512499988079071,0.5,0.6383000016212463,2.0,0.6000000238418579,4.0,0.8999999761581421,0.014999999664723873,0.9449999928474426,0.22499999403953552,0.875,0.22499999403953552,4-4-2,294920,16,260,26,8,294920,8,13,8,8,2,16,134220032,0,2394112,2394112,12,10,134220032,72,8,8,-1,4,260,16,8,0,16,7,8,6,11,72,0,24,15,3,16
0.3499999940395355,0.3375000059604645,0.38999998569488525,0.6499999761581421,4.0,0.15000000596046448,0.3375000059604645,0.8999999761581421,0.3499999940395355,0.10000000149011612,0.875,0.15000000596046448,0.054999999701976776,0.6000000238418579,0.5,0.6000000238418579,2.0,0.6000000238418579,4.0,0.6499999761581421,0.014999999664723873,0.9449999928474426,0.22499999403953552,0.875,0.22499999403953552,4-4-2,294920,16,260,26,8,294920,8,11,8,72,2,16,2394112,0,2394112,134218048,9,10,134218048,72,8,8,-1,4,260,17,8,0,17,7,8,6,12,8,0,24,12,3,16
