competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
68,17,11,101016,68,0,35,35,147,161283,153057,68400,110776,0,68
68,5,6,113142,68,0,35,35,178,161283,153058,68400,327,0,68
68,13,2,326,68,0,35,35,176,161283,153059,68400,101020,0,68
68,14,18,101028,68,0,35,35,249,161283,153060,68400,101007,0,68
68,1,15,111117,68,0,35,35,178,161283,153061,68400,325,0,68
68,10,7,111339,68,0,35,35,193,161283,153062,68400,741,0,68
68,12,16,101033,68,0,35,35,147,161283,153063,68400,748,0,68
68,8,19,131389,68,0,35,35,469,161283,153064,68400,101037,0,68
68,4,9,101041,68,0,35,35,147,161283,153065,68400,101014,0,68
68,20,3,436,68,0,35,35,261,161283,153066,68400,746,0,68
350,12,11,112883,350,0,30,30,149,161281,153087,75600,112408,0,350
350,17,13,112392,350,0,30,30,149,161282,153088,64800,112572,0,350
350,8,5,607,350,0,30,30,345,161281,153089,75600,112096,0,350
350,10,16,113058,350,0,30,30,149,161281,153090,64800,113217,0,350
350,4,14,113037,350,0,30,30,149,161280,153091,64800,112393,0,350
350,7,9,113057,350,0,30,30,149,161280,153092,64800,112390,0,350
350,18,1,605,350,0,30,30,262,161282,153093,64800,113222,0,350
350,3,6,111674,350,0,30,30,149,161282,153094,75600,112387,0,350
350,2,15,113060,350,0,30,30,149,161280,153095,75600,112139,0,350
13,3,4,2,13,0,36,36,115,161284,153867,72000,9,0,13
13,16,10,1943,13,0,36,36,348,161282,153868,54000,1925,0,13
13,20,15,7,13,0,36,36,265,161282,153869,54000,1794,0,13
13,2,13,144,13,0,36,35,328,161282,153870,45000,10,0,13
13,1,8,11,13,0,35,36,1,161283,153871,59400,1,0,13
13,11,6,13,13,0,35,35,100,161282,153872,54000,1808,0,13
13,7,17,14,13,0,36,35,449,161282,153873,63000,5,0,13
13,19,5,18,13,0,35,36,409,161282,153874,54000,1796,0,13
13,18,9,19,13,0,36,36,355,161282,153875,54000,1923,0,13
13,14,12,110,13,0,36,36,415,161282,153876,54000,1799,0,13
2216,2,6,116011,2216,0,20,20,409,161286,154545,69300,116010,0,2216
2216,9,3,116009,2216,0,21,21,156,161289,154565,54000,116013,0,2216
