homega,previousyeartableposition,homegf,currenttableposition,awaygf,awayga,teamshortform,hasachievedobjective,yettowin,unbeatenallcomps,unbeatenleague,champion,leagueid,prevleagueid,highestpossible,teamform,highestprobable,homewins,artificialkey,nummatchesplayed,teamid,grouping,awaywins,objective,points,actualvsexpectations,homelosses,unbeatenhome,lastgameresult,unbeatenaway,awaylosses,awaydraws,homedraws,teamlongform
8,5,17,2,16,9,0,0,0,0,0,0,1,1,0,0,0,5,0,17,269,10,5,10,34,0,2,0,0,0,1,3,1,0
8,9,15,6,11,11,0,0,0,0,0,0,1,1,0,0,0,5,1,17,270,8,3,3,27,0,2,0,2,0,4,1,2,0
10,3,10,4,11,7,0,0,0,0,0,0,1,1,0,0,0,4,2,17,271,10,3,8,28,0,2,0,0,0,1,5,2,0
17,8,8,9,13,8,0,0,0,0,0,0,1,1,0,0,0,0,3,17,272,5,4,3,17,0,6,0,1,0,2,2,3,0
9,1,16,3,18,12,0,0,0,0,0,1,1,1,0,0,0,5,4,17,819,10,5,0,33,0,3,0,2,0,1,2,1,0
10,11,9,11,7,11,0,0,0,0,0,0,1,1,0,0,0,2,5,17,822,4,1,5,14,0,4,0,1,0,5,3,2,0
10,4,12,8,5,19,0,0,0,0,0,0,1,1,0,0,0,4,6,17,1443,3,1,3,19,0,1,0,2,0,7,1,3,0
7,7,17,1,17,13,0,0,0,0,0,0,1,1,0,0,0,6,7,17,1516,0,5,0,36,0,1,0,0,0,2,1,2,0
15,6,9,10,9,16,0,0,0,0,0,0,1,1,0,0,0,2,8,17,1786,5,1,3,16,0,3,0,1,0,4,3,4,0
5,2,13,5,13,9,0,0,0,0,0,0,1,1,0,0,0,4,9,17,1788,8,3,10,27,0,1,0,1,0,3,3,3,0
20,12,4,12,5,15,0,0,0,0,0,0,1,1,0,0,0,0,10,17,2002,4,1,5,7,0,7,0,2,0,5,3,1,0
12,10,15,7,6,15,0,0,0,0,0,0,1,1,0,0,0,3,11,17,15001,3,2,5,20,0,2,0,0,0,5,1,4,0
8,11,18,2,16,11,0,0,0,0,0,0,4,4,0,0,0,6,12,17,229,10,4,10,35,0,0,1,1,0,2,3,2,0
3,3,21,4,13,11,0,0,0,0,0,1,4,4,0,0,0,6,13,17,230,10,2,0,30,0,0,1,0,0,3,4,2,0
7,4,18,6,11,8,0,0,0,0,0,0,4,4,0,0,0,4,14,17,231,10,3,0,27,0,0,1,1,0,4,2,4,0
7,6,8,9,10,18,0,0,0,0,0,0,4,4,0,0,0,3,15,17,232,3,2,10,21,0,2,0,1,0,4,3,3,0
14,9,14,12,4,14,0,0,0,0,0,0,4,4,0,0,0,4,16,17,670,3,0,10,17,0,2,0,2,0,6,2,3,0
11,1,16,5,17,7,0,0,0,0,0,0,4,4,0,0,0,2,17,17,673,10,5,0,28,0,1,0,0,0,2,2,5,0
10,5,19,3,11,8,0,0,0,0,0,0,4,4,0,0,0,5,18,17,674,10,3,8,32,0,0,1,0,0,1,4,4,0
11,12,8,8,13,14,0,0,0,0,0,0,4,4,0,0,0,3,19,17,680,8,2,8,23,0,3,0,1,0,1,5,3,0
19,7,9,14,14,14,0,0,0,0,0,0,4,4,0,0,0,1,20,17,681,4,2,3,14,0,6,0,0,0,3,4,1,0
12,8,12,7,8,7,0,0,0,0,0,0,4,4,0,0,0,5,21,17,1750,8,3,10,25,0,4,0,2,0,4,1,0,0
21,15,12,13,8,15,0,0,0,0,0,0,4,4,0,0,0,2,22,17,2013,5,2,4,15,0,5,0,2,0,5,1,2,0
9,2,23,1,17,9,0,0,0,0,0,0,4,4,0,0,0,7,23,17,2014,0,6,10,41,0,1,0,0,0,1,1,1,0
