homega,previousyeartableposition,homegf,currenttableposition,awaygf,awayga,teamshortform,hasachievedobjective,yettowin,unbeatenallcomps,unbeatenleague,champion,leagueid,prevleagueid,highestpossible,teamform,highestprobable,homewins,artificialkey,nummatchesplayed,teamid,grouping,awaywins,objective,points,actualvsexpectations,homelosses,unbeatenhome,lastgameresult,unbeatenaway,awaylosses,awaydraws,homedraws,teamlongform
9,5,19,2,19,9,0,0,0,0,0,0,1,1,0,0,0,6,0,20,269,10,6,10,41,0,2,0,1,0,1,3,2,0
11,9,15,6,12,16,0,0,0,0,0,0,1,1,0,0,0,5,1,20,270,8,3,3,27,0,3,0,2,0,6,1,2,0
14,3,13,5,11,7,0,0,0,0,0,0,1,1,0,0,0,4,2,20,271,8,3,8,30,0,3,0,1,0,1,6,3,0
20,8,8,9,16,10,0,0,0,0,0,0,1,1,0,0,0,0,3,20,272,5,5,3,21,0,7,0,1,0,2,3,3,0
9,1,18,3,21,14,0,0,0,0,0,1,1,1,0,0,0,6,4,20,819,10,6,0,39,0,3,0,2,0,2,2,1,0
10,11,11,11,8,12,0,0,0,0,0,0,1,1,0,0,0,3,5,20,822,4,1,5,19,0,4,0,1,0,5,4,3,0
12,4,16,7,7,21,0,0,0,0,0,0,1,1,0,0,0,5,6,20,1443,3,1,3,23,0,2,0,0,0,7,2,3,0
7,7,19,1,20,16,0,0,0,0,0,0,1,1,0,0,0,7,7,20,1516,0,6,0,42,0,1,0,0,0,3,1,2,0
15,6,10,8,12,20,0,0,0,0,0,0,1,1,0,0,0,3,8,20,1786,3,2,3,22,0,3,0,2,0,5,3,4,0
8,2,19,4,13,11,0,0,0,0,0,0,1,1,0,0,0,6,9,20,1788,10,3,10,33,0,1,0,0,0,4,3,3,0
25,12,7,12,9,17,0,0,0,0,0,0,1,1,0,0,0,0,10,20,2002,4,2,5,11,0,8,0,0,0,5,3,2,0
16,10,17,10,8,19,0,0,0,0,0,0,1,1,0,0,0,3,11,20,15001,5,2,5,20,0,3,0,2,0,7,1,4,0
12,11,30,2,25,17,0,0,0,0,0,0,4,4,0,0,0,11,12,28,229,10,6,10,60,0,0,1,0,0,2,6,3,0
9,3,33,4,20,17,0,0,0,0,0,1,4,4,0,0,0,9,13,28,230,10,4,0,48,0,1,0,0,0,5,5,4,0
13,4,32,3,26,13,0,0,0,0,0,0,4,4,0,0,0,7,14,28,231,10,6,0,48,0,1,0,0,0,5,3,6,0
12,6,14,10,15,28,0,0,0,0,0,0,4,4,0,0,0,5,15,28,232,3,2,10,31,0,4,0,0,0,7,5,5,0
