competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
350,4,18,113222,350,0,27,27,149,161261,152464,75600,607,0,350
350,12,6,112096,350,0,27,27,149,161261,152465,75600,112408,0,350
350,1,3,112387,350,0,27,27,345,161260,152466,75600,605,0,350
350,10,5,112393,350,0,27,27,149,161259,152467,64800,112883,0,350
350,13,7,112390,350,0,27,27,149,161259,152468,75600,112392,0,350
350,8,16,113060,350,0,27,27,149,161261,152469,64800,113217,0,350
350,15,11,111674,350,0,27,27,149,161259,152470,75600,113058,0,350
350,9,2,112139,350,0,27,27,179,161260,152471,64800,113057,0,350
350,17,14,113037,350,0,27,27,149,161260,152472,64800,112572,0,350
68,13,11,101016,68,0,31,31,147,161254,153017,68400,101020,0,68
68,1,9,113142,68,0,31,31,178,161256,153018,72000,325,0,68
68,17,14,101007,68,0,31,31,249,161254,153019,57600,110776,0,68
68,12,4,327,68,0,31,31,176,161254,153020,68400,748,0,68
68,20,15,101028,68,0,31,31,249,161255,153021,57600,746,0,68
68,2,18,111117,68,0,31,31,178,161255,153022,68400,326,0,68
68,16,5,111339,68,0,31,31,193,161254,153023,48600,101033,0,68
68,7,19,131389,68,0,31,31,469,161255,153024,48600,101014,0,68
68,8,6,101037,68,0,31,31,178,161255,153025,57600,741,0,68
68,10,3,436,68,0,31,31,261,161253,153026,72000,101041,0,68
13,5,1,1,13,0,31,32,156,161255,153827,59400,2,0,13
13,6,12,1943,13,0,31,31,348,161254,153828,63000,11,0,13
13,20,15,1925,13,0,32,31,450,161254,153829,54000,1794,0,13
13,10,19,1796,13,0,32,31,336,161254,153830,54000,1808,0,13
13,16,9,5,13,0,30,31,28,161256,153831,72000,7,0,13
13,14,2,9,13,0,31,31,13,161255,153832,50400,1799,0,13
13,18,3,10,13,0,31,32,246,161254,153833,54000,1923,0,13
13,4,8,13,13,0,31,31,100,161254,153834,45000,18,0,13
13,11,17,14,13,0,32,31,449,161254,153835,54000,110,0,13
13,13,7,19,13,0,32,32,355,161255,153836,50400,144,0,13
60,24,22,1936,60,0,40,42,228,161250,154225,71100,1480,0,60
60,5,9,361,60,0,42,41,34,161250,154233,71100,1932,0,60
60,20,4,1938,60,0,40,41,228,161251,154279,71100,1928,0,60
60,23,8,1926,60,0,42,41,249,161250,154355,71100,112260,0,60
60,17,15,1962,60,0,41,42,228,161250,154357,71100,1793,0,60
60,13,16,89,60,0,42,42,26,161250,154361,71100,1917,0,60
60,12,10,1958,60,0,42,42,228,161250,154363,71100,143,0,60
60,2,14,1933,60,0,40,42,228,161251,154402,71100,91,0,60
60,1,3,4,60,0,42,42,261,161254,154404,54000,1790,0,60
60,16,19,1944,60,0,41,42,34,161254,154405,54000,89,0,60
60,11,23,112260,60,0,41,43,34,161254,154409,54000,1930,0,60
60,13,7,149,60,0,42,42,32,161254,154410,54000,1917,0,60
60,4,6,1951,60,0,42,40,228,161254,154411,54000,1938,0,60
60,14,18,127,60,0,42,40,228,161254,154413,54000,1933,0,60
60,21,9,361,60,0,42,42,34,161254,154414,54000,15015,0,60
2216,12,3,116009,2216,0,17,17,156,161255,154541,67500,131283,0,2216
2216,9,3,116009,2216,0,17,18,156,161262,154547,50400,116020,0,2216
2216,10,8,116013,2216,0,18,18,340,161260,154548,68400,116016,0,2216
2216,5,12,131283,2216,0,17,18,179,161261,154549,45000,116343,0,2216
2216,7,2,116010,2216,0,17,18,28,161258,154550,68400,116015,0,2216
2216,11,1,116017,2216,0,18,18,466,161262,154551,51300,116014,0,2216
2216,6,4,116012,2216,0,18,17,1,161262,154552,43200,116011,0,2216
2218,4,3,116035,2218,0,18,19,33,161253,154685,75600,116040,0,2218
2218,9,8,116039,2218,0,19,19,468,161254,154686,52200,116416,0,2218
2218,2,10,116042,2218,0,19,19,469,161254,154687,50400,116034,0,2218
2218,1,7,116044,2218,0,18,19,469,161255,154688,75600,116033,0,2218
2218,5,12,116038,2218,0,19,19,34,161255,154689,52200,116036,0,2218
2218,11,6,116037,2218,0,19,19,469,161254,154690,50400,131219,0,2218
19,5,11,23,19,0,28,28,343,161254,154955,55800,22,0,19
19,13,7,100409,19,0,28,28,412,161253,154956,73800,1831,0,19
19,6,3,36,19,0,28,28,418,161254,154958,66600,1824,0,19
19,14,4,112172,19,0,28,28,420,161254,154959,55800,175,0,19
19,17,2,21,19,0,28,28,261,161254,154960,55800,31,0,19
19,8,16,169,19,0,28,28,414,161254,154961,55800,10029,0,19
19,12,1,32,19,0,28,28,12,161255,154962,63000,38,0,19
19,10,15,160,19,0,28,28,473,161254,154963,55800,111235,0,19
20,4,12,110588,20,0,28,28,178,161255,155261,48600,28,0,20
20,3,14,492,20,0,28,28,178,161254,155262,46800,110636,0,20
20,6,9,10030,20,0,28,28,436,161254,155263,46800,1832,0,20
20,17,8,165,20,0,28,28,474,161253,155264,66600,29,0,20
20,5,16,110500,20,0,28,28,33,161255,155265,48600,485,0,20
